849578287070534681 10000
447283189901628917 939259381774104856 0
163746273479072567 436856285339276852 0
263883344482181134 509346719792983836 0
113448372303447489 522877696632733344 0
110588375466140 84066822687153331 0
270861520175078750 757944959630052428 0
900626862856504308 1143803791726287532 0
117353654291618487 1096186318505514105 0
815242735736476868 1042784774647148115 0
305468272380732872 921480443102252681 0
797283525124100454 825632840786487641 0
569415897147292806 734135258226897484 0
559000911362706228 605481498103332644 0
31248942492567925 40999977469003374 0
275045993703917398 1019476541462755674 0
609305736494281289 889597561984390860 0
121049632678689918 347474293424770793 0
418055474433566808 546541111383050513 0
290774623763078208 993676546057244639 0
47182045848692208 391390037354341459 0
449207591139246099 465188815510867243 0
753883645674400721 1088345330664454304 0
622261817949036398 925730222202558407 0
579168845014130309 926370297299961504 0
392094590613708757 747816358195103085 0
64728051866092445 1076549637649311593 0
775546081335899650 953758111953323159 0
504115005945202417 700733504099879957 0
44460795071699319 226755220353809884 0
286384302014740476 461652232948508084 0
523800568543122745 1065897151745407045 0
98620654679653443 124296248773179254 0
430594357381322909 704272369725513040 0
216084547444472551 611777039573667978 0
328143335944779761 1072869268785081751 0
1010439067442410029 1065610065720097621 0
679862836690213563 973711806225999667 0
345107061279149935 669172749122357879 0
139743036852065525 507027032200929763 0
319057857364761529 830540933603881316 0
742469645371534123 848881274503454625 0
746987862558977985 942307741617976642 0
710096934128265032 734125250426531038 0
23643406616161828 1104901727378241477 0
274730641783127298 810479101521596757 0
531780659761915594 859946871112890531 0
53026337318801499 1141890725714935363 0
453371908377600026 603949764264661381 0
296271020051505081 539051183553984864 0
458844369328908027 919542802039884568 0
106759121980704898 369812024142941531 0
662035488962577166 896847171072159112 0
96526230791640827 1046848453832216305 0
211089972018017405 481705875459794957 0
726644922248551341 733848783693249645 0
144916540390174262 587728587369864025 0
152235770924450456 295414131426212762 0
319232493594487119 517469225890048909 0
278389039841769327 683457514441337471 0
531377901038234937 601033946924629161 0
129968597400787735 790909530148634321 0
410667539319242516 682582275917195386 0
762690867676839613 1066996408386158551 0
976469025673848400 979130056917221106 0
353959763581363209 672829953270324065 0
412121338789397383 879103377651192882 0
722216352673461968 1097923930425467106 0
66913106170451106 83804372816937324 0
418847933628382957 629312617411470528 0
175552689329337893 954116207247116467 0
387068081785494771 566398499840227450 0
355996559305239206 735627899030082142 0
458977743440238680 1023303753023533488 0
219622691213272712 1103458561317308014 0
581549897069191356 904806221044407734 0
109351820687934860 158383485474937831 0
748173019113119472 1121726352539321731 0
351080012464610172 1100026644184722726 0
377737974257672425 770222914042197757 0
324418776703877689 877896779807911660 0
249487686873921489 456660008425880464 0
351676967331956430 574165273580988440 0
248001301740752511 792773129862559482 0
175085052337830560 896997736924898760 0
558846391149251815 1134825241488382140 0
474541269482822574 944894724782913445 0
296595186715882321 888164620026836482 0
373630114646187125 796159733790289285 0
623219064435105466 998973280653613579 0
26024333175259762 998177879760493939 0
110483992494775653 383661470827931325 0
363966309468041245 989167329043472139 0
119063927597581609 756217862543037280 0
504436242247333868 1041923243258207549 0
87109939993552392 595376015985323776 0
249068996178927498 784947561172293693 0
52759133042568534 266618992927232554 0
367675192923055895 391196515999466270 0
374224787449736881 535222888358562566 0
170167136445603630 268982630051541737 0
44271078291135286 167268566639852349 0
469365499674915167 921425811752762149 0
60031434327586582 1051629150699673407 0
525300756129439926 1112294414665937455 0
173138890494119154 448395224363976689 0
224809687317611659 383325049219783575 0
924098242186962396 1059919473606469550 0
804032870680877036 1109281108918427025 0
163692589703195307 394324690094650883 0
98602678420710409 888458593642216340 0
460812885777609552 646206429582490935 0
952391136290811697 1084357518448110713 0
518964452602582736 540040542568503159 0
193545601032395419 776232274494775661 0
979470112703274313 1030110849427911077 0
538417984803024533 722501165737819926 0
496673712556856447 869268444048575497 0
456852418079736684 735402536081922413 0
134365556336914548 940891951911489143 0
697845998333588316 898214205510960892 0
669960980513186477 842062496413664829 0
3622363715539458 811454554702990884 0
654475284067727831 708628893649271638 0
554086942464591998 704644130427637364 0
478478889866890648 1118511889588705726 0
270575103840044563 376271754959156334 0
69440932558056656 887863268529895434 0
1019629825131246938 1135637787379321326 0
811743967932384170 1043945788587476610 0
187768155651233687 838758987256037197 0
43567245967503761 261531016948461064 0
30972090460439489 888242263561171413 0
59001618791661986 651138347491404991 0
28150590263974085 849691210931314203 0
727855922157236822 793562262074999623 0
213718869223549100 831024347731393042 0
58666322283148153 618342213254269925 0
76753626274290712 813348526416918125 0
540192269493864289 921472322333003296 0
864591596694757597 936046796006970659 0
878829940148420202 1147588767883991189 0
132031263433950284 965648992201028619 0
20241065427879797 1096414491807491343 0
15539355494750449 298393106951695407 0
1056106934693695251 1078327333609950893 0
9814896400962645 414362953906002180 0
241230211383377275 608153676978587849 0
706831640259423097 1000272878904672495 0
294124637099985978 883613473638522438 0
203856563123031475 941795306401398639 0
672819815448993757 1048947210496593149 0
1058833041920039358 1137959019884238062 0
217894020965796643 766071278363858828 0
784675699942109344 842916767142803727 0
17000592051936973 860770739523693126 0
545313022712932298 597454135720013160 0
567458652574456514 577514800638574441 0
409182630225077923 633419392978584815 0
122066809568013263 1109027871240623670 0
80289913969706868 1110231239514048581 0
388724152109220236 723295148667892201 0
754856167715833615 974457514994920139 0
62053220433873886 303305882766774651 0
236411106510812275 378329524761485351 0
990071188818262839 1013759631714288687 0
163561041816870502 454135032074032026 0
951682147223146667 1001745276180631182 0
741384292076450883 829238949846551637 0
816203201510471226 1042360951345178417 0
617722014694856976 880420856001216285 0
845808871110387225 1075850266305676357 0
687092378344268960 779735619048313436 0
306655401643444372 812409421353095894 0
2566455703533700 357596117913447998 0
102852931471995002 633317027369496416 0
763909970813800457 779392068358730122 0
81335059736945770 471872413789647205 0
170937817163376128 771402602159730917 0
87292568866675071 867146818217960942 0
321586955029372136 699113129421296574 0
52475961078497774 275806998670661026 0
7337192348081050 29913969729543298 0
230455648746469772 836622284911742374 0
631811267918177061 1049455260426213340 0
914847902442142373 1126024892575825770 0
234798445396280449 611117709132336101 0
31801930846664084 81528829198605886 0
509193994691833329 1114995981525184503 0
596112331645372994 1072480183055219428 0
306176035423917543 536836493164914296 0
448645676569500761 588053418494223404 0
875325654377806380 1027052895856247552 0
204152186703261820 405265002112573147 0
359917916717967250 558294919744071538 0
71586320263358095 675475293313851484 0
79345379650085674 92634376158044134 0
336581817865860313 532880229506640041 0
148654698480590243 552952280512566334 0
398847364756706338 573690200240327442 0
93803082476114626 732397920280817058 0
71280300261239327 1117357409147050219 0
73721459357394294 247668823459520392 0
245329221410226575 1104949567964847735 0
76075340756053514 680699361235164773 0
581852638683105304 1088374910646581722 0
325413643972913934 846471921289384924 0
196205533752524041 572776738668929413 0
111439661116389909 855771535968447216 0
707521924931885433 714482233901060358 0
48045525547862805 527764503193420183 0
791221169043321693 1055812657118485262 0
104778724061890798 770561920131728747 0
457265484154812317 929353135488369696 0
806142411989504474 935749923681558519 0
834719073119843428 1066259815879699824 0
536248242408305475 781686946990358535 0
354836157787295218 1125729504776025354 0
540190498569765365 1079758176881059433 0
1031983004286716468 1149736226569903924 0
120465832520712976 644563088387572229 0
243522851147590208 517170908482949627 0
149817590350406709 963135611904285876 0
381603807253436610 1057705099197717413 0
418951454966830989 1114403328818480131 0
232935535291862154 1033842744238499148 0
594256239445600964 806876976157710245 0
1062749450708598809 1072234402410295362 0
152487535377596922 1130656358106665739 0
509194392927155983 691502383966053806 0
36175675031070933 825489654781714840 0
131115874590310057 994789952882117347 0
515829239550783130 1059856872167442325 0
188666956591791694 960487655398934021 0
386841341168414573 916100226817932709 0
199477799839471628 1012228011577062019 0
75972206789710681 629474380038846220 0
7083261432649997 932965988797515138 0
133407117736062366 970086571945699119 0
129701001864315505 250626856851470886 0
561474551764891432 869741276258896960 0
662327152025354117 953722515372011587 0
568594428761311626 699772673642420523 0
380652355175447097 526213736326188304 0
153795201044349573 666292711537301250 0
183736724305915712 308035889763367873 0
50228143195405958 789883035431931839 0
1023620517482073503 1036804328074068794 0
377935256612146576 521259606591856126 0
166004823064657430 529656352543134589 0
66134006917550276 693514345482728653 0
488049092728370348 790823059173173557 0
706672384697899952 857712080159982359 0
357498345838607541 899940499326654132 0
75027265674949507 609612058033150363 0
228370217496589802 772869900915309488 0
54491046074611693 551220242187323149 0
841108682301160686 983272405897835006 0
42272450544796425 900805283644153088 0
122528380215728763 931175313323430700 0
14548929492097946 330789023554437847 0
858924281612478576 1043411402479626395 0
201440192011659390 845820396407088956 0
587066368902238798 861941259265925100 0
950048947896517819 986650313444864306 0
445885371193812405 588732247130476410 0
320548440906866875 860711970736079781 0
370684708823937776 889195777284377333 0
901465922966386318 907039772957249084 0
268791333029627848 298505702417644922 0
704536733960659506 841273047711767093 0
76711136464059483 1055771878094180765 0
377738288192596121 900659792510453801 0
912781732910075620 972009182905313996 0
363298000003948197 998740276107873860 0
265018093856958625 600019192883172701 0
231760947448226440 929973258300769196 0
796755323274095325 967521607217385087 0
524616743148009514 1116727809294248261 0
380913644871662629 389691706170878989 0
171883072588253708 298886768784764353 0
764548080654650680 873800717168487547 0
200228759710877287 640478180071437708 0
710935417947221926 996992954871190924 0
185274824309288171 820399080026788360 0
424070999730357156 1014401498075929350 0
557309759229552099 788463697635757883 0
324722112353254835 645357849050353276 0
234821538559878456 957252126696150561 0
619697923062392971 1106493673525555726 0
12231272550900284 900823639408023969 0
163877961053255606 656475196195314449 0
59670474288289733 506564898672352147 0
405049679174307756 520492512741064393 0
907786634778168045 1093755048930167515 0
717400818928128260 783461023248309300 0
572490682475723824 1148849840112850815 0
184993840850863959 802338272261464655 0
785582765205693821 810270035944659301 0
592705057392816439 675178350092901618 0
1144254726165100981 1148671038070543869 0
3059083643998899 225235382166976356 0
449578304385031916 919188494811900631 0
779947982457044103 1016670169490500138 0
296120959856275746 394313699007926281 0
633890613655769383 1029859019648961286 0
92557177323731783 692685958015566872 0
547741456272719493 609398058183772170 0
467999610082901342 767420640548932342 0
121510354409598071 467295794487823971 0
644217043529191992 822351554273389850 0
496546353007894826 1030701952857676472 0
340319281874748064 567853352074946921 0
771799851251683909 860443661054721333 0
613650945363199686 943987386696554704 0
340715892372137528 821152532997442847 0
58546904412443099 950838690097506230 0
8648946309333257 206420356337807621 0
395141850195156294 1103335274321735557 0
460016163470422543 783445559137674762 0
82375832978105375 491987568263872659 0
741780436171828710 954543548950272765 0
373841684297153130 722090433537912713 0
754205175827945980 990580453710830032 0
62228753072403699 949095075916853952 0
24907127259102242 431082159021518051 0
396007263408597737 830184431677179301 0
208552188774109637 579017849723174107 0
797361199860499309 1062367355373199347 0
107854043135751718 160169835106172816 0
530891803423351028 1062385409411854259 0
549553507264877775 1054842714547288683 0
367125503352569532 632170459990786130 0
9964227197417536 509261123253520583 0
1007139429169031552 1102415110452881232 0
344158415429801272 890943136886965658 0
1130969211312834503 1133088355019571379 0
158441866667022410 645462731815867131 0
36836229540789112 439497260500054679 0
925442295907921223 1033038809076615086 0
62131054448549322 1071886324347680298 0
602195293481514498 882265539784658280 0
746010001125200019 855043041452944217 0
228288346005435466 915577311811152803 0
377790507727728153 656609731571494439 0
229277002900743529 637098557016195443 0
519501483055576694 933659317474938375 0
545508075236712215 1130760678887382333 0
313840248354595990 625248986910981650 0
197168147281884902 968190814967671455 0
456967302093011898 890470321257376899 0
304826586496242952 640698831476331609 0
62542772443200270 981087919993361393 0
272866900008196945 583869938342130295 0
44864271235693954 224032005086331065 0
738397388464669372 967639180813771242 0
144269959086179797 494860568341809594 0
631070455117144680 1094642282981167663 0
774660837823105433 853678317712534120 0
21377141482197654 470321618283665355 0
711404029136871948 806292848615331591 0
288461215314905645 1002603089100546870 0
93250584076368968 416197846604640599 0
580964391354479973 923354967771733957 0
545105711130683315 871940479255412533 0
571840450551614056 654910976252310430 0
529944985467387957 1101606453269570916 0
427605774474154142 856197427932900771 0
216139965346680476 995081358148668456 0
28876522754950314 119275908912510545 0
682170554775705140 1124962073210091207 0
517066666693526237 784716206724110948 0
342699015230569731 788967820375859200 0
366866295831906700 1020539347264757131 0
203502480341927071 749790413124708011 0
168779193133740239 535728504044959623 0
759116344712825365 896043045386474070 0
177751211961388028 488056976041871318 0
356167030943877121 444333755307800214 0
477053296005086371 505337171603175316 0
696172778905840706 940488303933760001 0
3092233836730843 425558244302186299 0
510662720955097903 659863000182487092 0
457124573898320740 852097045595121812 0
253871045163833241 999272052001437371 0
186196892812639105 576261571138601416 0
651494518667521852 738106168157379979 0
565484331632772309 774985996598097029 0
193355852392709103 990170072622285556 0
2323479571100596 975562341739008425 0
269332332117977967 298471422787012807 0
66530687373550544 523445053229133986 0
1020703458378298483 1111315646344164431 0
981956191846132606 1148524459356829990 0
160805982133488999 691135258334469231 0
223810490535482389 574343818138378212 0
142606563832546473 589086194628466314 0
361547536936524593 390004150025435639 0
643301913368447789 975012408608084208 0
91836143060880696 319190282721990610 0
71948073177458586 851595194775495800 0
370252454204678668 584594346760535345 0
416261333510948880 978527164613928969 0
12832572647965189 252492297558905174 0
1128157784265714923 1132082710950038189 0
170422030359580875 433201636810041614 0
235957659234118443 1007197587487176241 0
170003036791303388 205613267726695487 0
489042506054258988 1034598773914152806 0
626843610925024232 1135411771025041020 0
315136900715133221 711795252658071747 0
198889778844133522 955200841060075102 0
277720503453469394 1109338211648734589 0
43135030292549814 1073815950914311177 0
77645521095967893 664689427626964402 0
93685004863811262 394479625129278770 0
520831730655191303 885700645999580551 0
57283531391753670 156156557593071000 0
311288356675738879 332122357370768514 0
223522040030916900 935954316488414394 0
175023436130053510 637632035985316902 0
565126730683707885 1007368390509165884 0
18711595100386593 791139057090105347 0
568920774169345524 1013751395991675626 0
71447430901319980 997893284878646588 0
755165437330411781 952937394669657738 0
833809444782891765 1125112784009000529 0
800350706224647134 841035149461517242 0
92816094788414799 684776596941882034 0
189466233508183202 1107002843222695359 0
279223571734871471 953286528624839332 0
374145079891934575 837352635766351298 0
243681620464450451 622946145613149377 0
193268859469266683 669304332380777772 0
422848027697054006 478758533523057216 0
175980561004139558 1067583594653554482 0
430650510061702890 690543581116262589 0
385046058893514377 694488100496030004 0
813622654430825444 1000109812791846464 0
561695294322008052 573711884549232198 0
89321653900135599 133503681014927368 0
419037335752964922 992740795020133212 0
187815585898737696 490735282622845518 0
518428325450923115 595404093711729672 0
419452605461338765 687015176693932618 0
295470925755039578 913819013221490994 0
503402342331716922 560161464404673448 0
226121121521002878 824501185835244485 0
41853505518287237 333637199274910290 0
88536431247778703 354166205012609154 0
76975095177706604 625025971360771088 0
110392260665467821 862616208180214431 0
707878058090840935 915051370276733064 0
153824601523971826 573918639788072743 0
933593871980085423 944685273104497184 0
158698212886039686 299679231638951717 0
542434112973460432 883577673014694454 0
448115579003718727 1074830020262237626 0
640323664403199720 1088208316784007427 0
110416399497035963 910075941934582617 0
774054746439142910 922820726461393738 0
386635125450580236 985885638822052020 0
34694397341018240 1116446670680085968 0
833770413572893050 925685029524972349 0
639076438237812755 1129136533964391293 0
329381065558566923 1054757575646449058 0
916559872527840348 930343104978673328 0
166715844536640716 286429138136274016 0
915562719996066100 1075680304755210229 0
247361610060703929 966484167925289983 0
457116772842117580 903607721133594594 0
334103025071238631 404541565072684493 0
338589826267815418 709193154224219861 0
90486136053842923 798288033697276016 0
73001432957134497 535420382865345937 0
856259619681034462 964572397174725642 0
632567136704664749 827431126632649519 0
70423639661767449 975285271457684820 0
528201852677891017 950510212870137703 0
311294124491610395 1021310613879528160 0
228353231916502371 659564173926892712 0
459586518408791036 621524958325854053 0
270778262215679820 652744768144408166 0
497015468752687856 1121951629695157146 0
328894240906204924 663217248373729983 0
163953428070415703 308849640493670603 0
98992255440493934 532891232605096898 0
728630694423522900 918122728738554483 0
174811180823298449 900521559836891662 0
719283686335577011 896699687895290977 0
762528821444908924 1044503032754932306 0
728561927437561945 977137970756271375 0
364787765009363058 998194484302437015 0
356575852248581579 630469038454864228 0
12397714815972183 670843410040069801 0
846480439443800229 1103237689957741805 0
100279826615348799 329744236911211406 0
598618572883023000 966884946278431530 0
190696870187992937 228160980000371568 0
41709720673584461 1149786401874856851 0
545379837379385872 712542216668700186 0
134397051270082910 911306276251738992 0
352009551022793227 462733034766389732 0
435181566130605417 775449585676433429 0
549034638292009388 656810198508489535 0
36607941609521088 261223320967360507 0
230535175807943541 863739882392700864 0
317692947122438791 765218765496268189 0
329520481933205850 802781721132237818 0
728568278316325204 869311032750987032 0
112620260872528351 139921197911556967 0
114763618304935119 511247431152240425 0
173176152708126970 707831578655167568 0
778662817853575720 1108095826960917276 0
547927757997352726 839901987136976386 0
163362482409077789 764611541319009930 0
401119063491068963 978032607729242830 0
486609993281539712 820139548849142975 0
140044625033133411 924240980455565040 0
628018796705900256 826075351431738733 0
178085643656268095 1136379967531446771 0
239589564353922271 907021358878378209 0
300375362593428417 947360398927908649 0
543032990322969820 755195205180402372 0
678177080656246043 1043557063320962096 0
5091837610784941 1062147990111718915 0
756236637355049013 1048864428106503990 0
126579630213732258 488801051420973597 0
201400822956535247 479126733742860591 0
246484118605001959 621601121813633425 0
794693568492367990 1091340461579634291 0
111680886880745379 466552689340878532 0
894721549739161957 936382544633653054 0
690003299271558865 988223730135196966 0
727835316685841958 884091723251934907 0
382790227299688220 970427832174923913 0
566306893450938830 1050126637014286120 0
685560304382026571 770470591114924392 0
292271992156439492 969773021247772584 0
1743345610754438 1048746407105477825 0
167373861528663839 695425103887946288 0
85101555942001674 348775568108298355 0
232899832941106697 678244170015368444 0
211354608174885216 696657026677749759 0
224097318303836422 771145288829016174 0
1057159861575053493 1111342273065350416 0
167331848205469145 999762070209574125 0
257700703637503607 959661428722333729 0
542443620257317272 1134831343525090834 0
538857739989963938 1083241106692951255 0
316011108416328318 729326763337428397 0
312113647809857125 1009809483446105019 0
816947993653345668 859339297768676151 0
180098084812405702 1094849061531693892 0
735065670684684237 964091202362701689 0
238204232730702551 638997480415677388 0
409802599833894790 887539868556777590 0
754553003513887666 976228892760166561 0
100846841437598067 412510437309722916 0
781675986491222798 1087206674226883134 0
428560385574329077 840695073674720304 0
434447839323994842 463692721826941678 0
786602190204657011 787570109280304579 0
191550812799545329 316364000744357334 0
24680962798670204 1012643458393517337 0
492154141835362353 751133132460119575 0
810328695533914278 848393257616214010 0
350146592939863282 429883731070241085 0
265353899527192910 304641491047140277 0
587011598094322954 964868461056473657 0
99515867615197276 715736909066469511 0
193744103941896247 528846426023576328 0
58776188925485390 504595297912079990 0
646282172917646650 871733550449642360 0
24449303687544245 111816853795857106 0
150180718277921408 349799168636222869 0
78265215545523597 460898118467003661 0
421795410975902259 940631212691353267 0
601627037280001315 606484572741053829 0
874743935214995712 922441767599897963 0
413829123919828255 835377524871692980 0
829782220896428821 910251514785550784 0
267268929585745618 700765385808691692 0
679496439753997138 806428653195682558 0
205741273636432259 300108974733549247 0
175824714598451425 950785119471058698 0
253539370749506869 810400008787545501 0
226991060917625391 737433428350071899 0
607038265608199121 926438707828727635 0
790787251768660190 918577393882272565 0
