1000000000000000000 10000
1127439738258846436 1127439738258846447 0
538255638296143492 538255638296143498 0
1031162620755340268 1031162620755340274 0
801801073019707420 801801073019707428 0
1022479965462840033 1022479965462840040 0
1092822676485119371 1092822676485119374 0
776269221664889204 776269221664889211 0
502533905728524265 502533905728524276 0
270320993422046229 270320993422046233 0
888550518808663775 888550518808663784 0
793884596743667629 793884596743667633 0
973837454922610914 973837454922610922 0
1013534633850211655 1013534633850211671 0
422338952825805738 422338952825805747 0
6578535815800944 6578535815800948 0
863550431765987595 863550431765987602 0
491188319683472252 491188319683472264 0
554982457412881413 554982457412881422 0
85333034065622582 85333034065622586 0
683239715640168917 683239715640168929 0
585804740455475906 585804740455475917 0
757580242543868837 757580242543868848 0
888012999776572585 888012999776572593 0
1007520568264047688 1007520568264047700 0
1129892714411105892 1129892714411105901 0
747089814050692655 747089814050692669 0
589716904268069117 589716904268069126 0
1099855393133800896 1099855393133800902 0
1067714505231784385 1067714505231784393 0
425615469663962074 425615469663962081 0
483896846275195549 483896846275195555 0
504016809450140788 504016809450140794 0
988513626312984681 988513626312984689 0
588503506413014 588503506413020 0
715172899033697171 715172899033697177 0
1141405270769144759 1141405270769144768 0
232174989122623218 232174989122623221 0
190419047094797020 190419047094797028 0
127285205084764425 127285205084764433 0
437803128913995967 437803128913995975 0
188011874382293843 188011874382293848 0
735853254404688817 735853254404688824 0
268123629972085726 268123629972085735 0
779943493415427832 779943493415427840 0
304309712572247376 304309712572247382 0
958682695134879625 958682695134879636 0
740501413958308087 740501413958308096 0
1127735389724603549 1127735389724603555 0
392890678963248944 392890678963248959 0
389881353278576822 389881353278576833 0
874548892008534525 874548892008534531 0
784281612077584151 784281612077584162 0
592202231894050316 592202231894050327 0
128354879560739068 128354879560739078 0
44497371742004649 44497371742004652 0
262807638457917356 262807638457917366 0
701704955249369693 701704955249369701 0
448376068350510635 448376068350510645 0
22471026398109781 22471026398109795 0
519672270057281486 519672270057281498 0
861543637085010059 861543637085010067 0
306879675139401361 306879675139401367 0
1061552857385776281 1061552857385776288 0
1147090760844488144 1147090760844488152 0
336317247680342366 336317247680342379 0
988061177562402176 988061177562402187 0
811306952785367946 811306952785367955 0
37734555197927735 37734555197927744 0
69883563743173251 69883563743173257 0
315089325643163602 315089325643163608 0
962577254498016641 962577254498016649 0
393057153371565890 393057153371565901 0
816054413499363081 816054413499363091 0
220805854032066667 220805854032066674 0
694742645725225586 694742645725225600 0
7466192519440268 7466192519440277 0
440461512953761772 440461512953761779 0
650466455079900328 650466455079900335 0
791410283235406452 791410283235406458 0
495604481969000544 495604481969000553 0
302919332310320243 302919332310320251 0
84395029347807465 84395029347807470 0
902448274268798525 902448274268798529 0
1108638637057551191 1108638637057551203 0
338400625176074985 338400625176074999 0
243259291135065373 243259291135065385 0
505699107060090791 505699107060090799 0
485371235729222102 485371235729222110 0
474127909853159662 474127909853159667 0
478036183692939577 478036183692939593 0
980211342618583612 980211342618583621 0
1050106210248696177 1050106210248696187 0
917220315572874236 917220315572874244 0
538264660046260633 538264660046260641 0
267082882935931809 267082882935931816 0
870285013299089543 870285013299089554 0
161381525440147968 161381525440147984 0
481260379016328137 481260379016328147 0
534140332553970715 534140332553970721 0
57697361497649875 57697361497649879 0
775077800502751689 775077800502751694 0
653291251069282994 653291251069282999 0
90378149308575514 90378149308575521 0
275287870259996074 275287870259996083 0
724831297745595275 724831297745595290 0
683523476622099281 683523476622099290 0
288632422897320885 288632422897320894 0
312082731345501380 312082731345501385 0
129930410944112975 129930410944112981 0
800039373561178424 800039373561178429 0
337752164843095329 337752164843095336 0
389514127619810970 389514127619810975 0
859908718395660176 859908718395660183 0
751813782273133274 751813782273133285 0
332406106225949484 332406106225949493 0
957915981563461852 957915981563461861 0
282243856686575017 282243856686575025 0
24252703315490371 24252703315490378 0
932185035841290985 932185035841290993 0
89629421276560649 89629421276560652 0
40371550113719907 40371550113719919 0
198630091841340809 198630091841340815 0
344428882462658282 344428882462658295 0
681836676695061725 681836676695061736 0
274772627745507417 274772627745507424 0
839192237780228920 839192237780228928 0
623286247148009462 623286247148009472 0
1113213909169213147 1113213909169213159 0
977876169000140443 977876169000140449 0
1089322396879236840 1089322396879236850 0
826962343419583873 826962343419583885 0
257259194909577934 257259194909577948 0
729389420280840467 729389420280840475 0
1044680427317062064 1044680427317062076 0
1097295507206805008 1097295507206805020 0
386291019642768954 386291019642768965 0
325466001222372614 325466001222372622 0
1051493685631603367 1051493685631603379 0
914182737386139614 914182737386139626 0
912635873161005299 912635873161005305 0
629588638113050039 629588638113050053 0
293745285643586425 293745285643586438 0
1123432348056781107 1123432348056781115 0
602256555011361166 602256555011361175 0
663382957834638523 663382957834638526 0
689728155115232450 689728155115232456 0
1006971465622325528 1006971465622325537 0
144490373452900834 144490373452900843 0
487405321545859714 487405321545859726 0
546190879733306029 546190879733306035 0
516404133356052385 516404133356052389 0
321251485006855048 321251485006855057 0
712789455583411967 712789455583411975 0
1086207751322478957 1086207751322478967 0
37725975882217112 37725975882217120 0
431575068552199259 431575068552199265 0
1122139233765351910 1122139233765351914 0
301007996977547696 301007996977547707 0
260158258769242588 260158258769242595 0
951840872357583620 951840872357583624 0
274572280177224553 274572280177224562 0
502502735305544996 502502735305545007 0
227471585533321215 227471585533321222 0
189646281338293100 189646281338293116 0
1113331766887033998 1113331766887034005 0
946282424110170896 946282424110170903 0
125944160602127010 125944160602127020 0
1107414201107753782 1107414201107753791 0
1050167659156897738 1050167659156897744 0
550743444219268265 550743444219268275 0
1068674147821328167 1068674147821328176 0
869955350771758676 869955350771758690 0
602129465187651951 602129465187651964 0
907163109822474665 907163109822474672 0
882358062221106936 882358062221106947 0
711190073785011071 711190073785011080 0
642247564755040304 642247564755040311 0
973499698599779560 973499698599779568 0
7720118715787318 7720118715787325 0
693870723689431206 693870723689431211 0
668423907602603443 668423907602603452 0
542233704798736537 542233704798736551 0
901220970090096161 901220970090096169 0
330219976919205773 330219976919205782 0
91537648107140858 91537648107140867 0
218104119169876767 218104119169876777 0
7208000858368401 7208000858368410 0
856278584029241896 856278584029241900 0
193294101584940252 193294101584940260 0
386378643449398072 386378643449398084 0
21570361259323790 21570361259323797 0
818451681568352070 818451681568352078 0
342098510403425446 342098510403425456 0
544411393502297287 544411393502297300 0
1109765037187271634 1109765037187271644 0
454784743873238754 454784743873238761 0
186728258427213958 186728258427213967 0
702507845064725785 702507845064725791 0
475616136415659284 475616136415659297 0
278461910606659283 278461910606659287 0
1073811437742108685 1073811437742108695 0
264084585414072212 264084585414072217 0
394884806960130519 394884806960130525 0
212757799910354722 212757799910354736 0
196328500827195566 196328500827195579 0
1081132179409957400 1081132179409957410 0
445118670424069809 445118670424069815 0
339447860629257889 339447860629257903 0
352830472572075583 352830472572075592 0
673438136151867784 673438136151867792 0
508929635198818512 508929635198818522 0
476608262875029354 476608262875029367 0
235739961781191559 235739961781191567 0
1132624783350902349 1132624783350902360 0
27998626330549908 27998626330549912 0
314343215975842649 314343215975842656 0
468291530054326928 468291530054326933 0
1054556641304008918 1054556641304008922 0
431247220480079881 431247220480079888 0
873207132215283847 873207132215283852 0
918958291261922681 918958291261922693 0
1011160341318751761 1011160341318751771 0
195656871439116119 195656871439116128 0
457020238780442081 457020238780442093 0
1112217663411541653 1112217663411541660 0
83347030676700157 83347030676700166 0
938347583364137270 938347583364137278 0
942896728220643198 942896728220643204 0
251277433368455482 251277433368455494 0
509324430611693064 509324430611693069 0
685756065348853160 685756065348853167 0
952894063995276124 952894063995276134 0
258890894660471318 258890894660471328 0
77673264930052528 77673264930052533 0
734932786106112053 734932786106112067 0
1063546650748616094 1063546650748616105 0
515618925799737272 515618925799737282 0
74071069211923193 74071069211923208 0
469372344258093195 469372344258093203 0
570068246405461310 570068246405461320 0
41530742785155873 41530742785155882 0
142429113791709417 142429113791709421 0
725745882301537051 725745882301537054 0
675264716958556270 675264716958556278 0
646574331141011501 646574331141011509 0
177177517099772417 177177517099772427 0
972661150534963530 972661150534963539 0
51081841748971823 51081841748971831 0
1089061681819350547 1089061681819350557 0
8971168717287648 8971168717287666 0
467482068621308498 467482068621308506 0
38744746915410357 38744746915410367 0
213038643292170242 213038643292170250 0
85031551871635588 85031551871635600 0
703966125659464549 703966125659464561 0
337338869795047692 337338869795047699 0
1067553801177697651 1067553801177697662 0
625767695617616144 625767695617616156 0
815964101578416244 815964101578416249 0
231018063880802178 231018063880802193 0
778059912330740452 778059912330740462 0
531350662304914450 531350662304914456 0
1066180627280718997 1066180627280719005 0
706280516657386259 706280516657386266 0
488784373793733146 488784373793733153 0
239255429187238195 239255429187238198 0
266589351485706866 266589351485706878 0
694061505415719956 694061505415719966 0
780823710428807889 780823710428807899 0
961374953031678605 961374953031678611 0
476075748868535515 476075748868535523 0
748438985919922579 748438985919922591 0
401624115310863124 401624115310863133 0
844797411513733437 844797411513733453 0
156172110545989467 156172110545989475 0
569243941932588530 569243941932588538 0
838278278584156141 838278278584156153 0
462819215949185531 462819215949185547 0
29168944440755845 29168944440755860 0
888139829422297931 888139829422297941 0
793303274871805364 793303274871805371 0
688303985297117554 688303985297117572 0
459580993462085785 459580993462085789 0
827220988675567610 827220988675567617 0
623339577957187759 623339577957187769 0
1122576358485426383 1122576358485426389 0
137690161091608067 137690161091608076 0
763305577988473625 763305577988473638 0
457162381626168718 457162381626168734 0
380546554232003133 380546554232003138 0
196373506394065354 196373506394065364 0
744123432253468959 744123432253468966 0
758417406397123023 758417406397123032 0
1018949312368299405 1018949312368299412 0
1003925965178984994 1003925965178985004 0
544421110979205159 544421110979205167 0
236413847907413098 236413847907413107 0
610569275192630372 610569275192630380 0
321728818143627480 321728818143627485 0
721628585380889776 721628585380889789 0
104573885900975659 104573885900975667 0
952676433046853394 952676433046853405 0
191556729699699676 191556729699699682 0
1049349026034136550 1049349026034136555 0
24225675230018141 24225675230018148 0
573484128722102484 573484128722102492 0
58450547604723156 58450547604723163 0
390074087556952636 390074087556952644 0
732134077913685766 732134077913685772 0
597312658470777982 597312658470777991 0
157267263483938423 157267263483938434 0
816526499700042735 816526499700042747 0
653025438635853244 653025438635853251 0
463327700388561108 463327700388561116 0
685241728133262124 685241728133262133 0
533438815009486211 533438815009486218 0
576766316805110731 576766316805110741 0
101780838556661029 101780838556661042 0
558501921125568373 558501921125568381 0
981211324908521017 981211324908521030 0
1053335896472308494 1053335896472308500 0
1005364100110935500 1005364100110935507 0
820494818985778551 820494818985778559 0
81193480534822554 81193480534822556 0
1054831700727833129 1054831700727833139 0
119478062412476578 119478062412476585 0
881781144282189451 881781144282189459 0
1129329178517216493 1129329178517216502 0
662118821362404661 662118821362404674 0
1072669220396738947 1072669220396738956 0
675563311598906271 675563311598906280 0
164610093939134909 164610093939134913 0
418648295484194329 418648295484194340 0
155850379545089744 155850379545089757 0
889587004609551819 889587004609551828 0
432354299371070568 432354299371070580 0
919702958367139121 919702958367139125 0
196438929693343209 196438929693343218 0
469679393513213638 469679393513213653 0
717925244040492932 717925244040492939 0
125469424034519486 125469424034519493 0
890957204750729154 890957204750729161 0
218883100072958317 218883100072958324 0
1072833575858175324 1072833575858175336 0
847293126883922527 847293126883922541 0
97327273222391103 97327273222391109 0
104190631154469441 104190631154469453 0
469025025097018533 469025025097018547 0
765429118161694100 765429118161694108 0
1145566884170038229 1145566884170038246 0
770177428658712557 770177428658712567 0
593870316863341748 593870316863341764 0
143801939860343370 143801939860343373 0
518042340951974393 518042340951974402 0
276259696312384446 276259696312384454 0
788026031872565816 788026031872565822 0
987196172048461896 987196172048461903 0
911912104245388191 911912104245388203 0
538057068470202905 538057068470202915 0
158136582206333846 158136582206333852 0
182315153472112836 182315153472112846 0
778328373311981263 778328373311981272 0
600485100853553937 600485100853553946 0
27068638724103552 27068638724103562 0
177941331439953615 177941331439953625 0
1117646782123337722 1117646782123337735 0
968847312549110497 968847312549110507 0
361750981999877992 361750981999878002 0
204031049906118619 204031049906118629 0
26718752946063036 26718752946063046 0
683194416675920491 683194416675920503 0
725205589484701703 725205589484701707 0
1042536486897628242 1042536486897628250 0
14917877750440452 14917877750440464 0
355423128137172890 355423128137172900 0
59375708373936601 59375708373936607 0
995493486139787241 995493486139787249 0
692659457676797174 692659457676797187 0
870789473670649369 870789473670649381 0
170801141372239762 170801141372239773 0
156454053857798728 156454053857798735 0
1074445519715377944 1074445519715377957 0
1119432972166789050 1119432972166789061 0
974750283994099909 974750283994099916 0
664822406995275635 664822406995275644 0
42937062812280061 42937062812280067 0
546444534137898196 546444534137898204 0
530381679623661107 530381679623661113 0
683694774411548762 683694774411548778 0
1147644202718692542 1147644202718692548 0
32198419807087870 32198419807087880 0
118292253858786920 118292253858786930 0
567368997721279314 567368997721279329 0
863205488960592518 863205488960592529 0
1072830415606970220 1072830415606970227 0
965902631948562993 965902631948563001 0
746567159259978891 746567159259978903 0
293873061123029219 293873061123029223 0
753764643120026478 753764643120026491 0
456098288665901345 456098288665901351 0
231891757789193883 231891757789193892 0
804272522931927432 804272522931927435 0
878872008308291841 878872008308291847 0
1031843565418413582 1031843565418413595 0
862018882418553593 862018882418553597 0
882926469710829972 882926469710829986 0
447542638287853900 447542638287853906 0
1099388978601857937 1099388978601857949 0
490602225155388049 490602225155388056 0
637312256702768701 637312256702768709 0
164505745806483196 164505745806483207 0
832526307565230227 832526307565230231 0
72244237674169888 72244237674169894 0
476364779291162924 476364779291162936 0
226311773485678354 226311773485678364 0
917495250272042161 917495250272042167 0
581705529320904397 581705529320904408 0
181036502434235678 181036502434235687 0
415601489450588418 415601489450588429 0
713873469280261333 713873469280261342 0
1125838038293053101 1125838038293053106 0
285107285800940104 285107285800940113 0
410395603452667781 410395603452667785 0
1054781202912509858 1054781202912509869 0
357334096893952299 357334096893952307 0
239482932114934499 239482932114934508 0
62114232608047337 62114232608047346 0
957981683128687122 957981683128687140 0
101827512560440207 101827512560440224 0
272163445882369975 272163445882369982 0
377820400910116776 377820400910116781 0
1055270249490858960 1055270249490858969 0
283028687710303651 283028687710303655 0
66039852962925710 66039852962925719 0
294667737016871637 294667737016871650 0
795962491717301201 795962491717301207 0
432518165703973376 432518165703973386 0
392081585134511269 392081585134511279 0
880757491856561844 880757491856561853 0
592563945466207448 592563945466207454 0
1138292998970056353 1138292998970056367 0
621914888596311885 621914888596311897 0
467127003444376873 467127003444376883 0
666189707109278183 666189707109278193 0
200290556971767144 200290556971767149 0
941499551374494810 941499551374494821 0
937942702111596084 937942702111596099 0
355898802457500343 355898802457500357 0
716062057495583904 716062057495583911 0
838824594594896029 838824594594896041 0
559126054631102600 559126054631102604 0
115877047350175828 115877047350175841 0
734734544057124726 734734544057124734 0
759789559934896752 759789559934896762 0
1012432145467558371 1012432145467558377 0
254872532419516810 254872532419516815 0
959825720144828030 959825720144828041 0
612876665581420084 612876665581420095 0
502401596576462798 502401596576462805 0
1037732507950145379 1037732507950145383 0
373237398303178792 373237398303178802 0
89239788007117510 89239788007117516 0
1125623084723181514 1125623084723181523 0
22899964712538551 22899964712538564 0
930738882742405444 930738882742405453 0
45264782395946508 45264782395946520 0
9840909995634712 9840909995634721 0
569162748581020571 569162748581020579 0
658825335118114208 658825335118114214 0
1069157289551675767 1069157289551675775 0
1005213019548928029 1005213019548928037 0
381930161121945579 381930161121945589 0
572674757188704334 572674757188704340 0
586297273636087397 586297273636087408 0
240309611989985492 240309611989985505 0
639596451069003208 639596451069003219 0
367589949904907353 367589949904907368 0
1144119868418337492 1144119868418337502 0
141397930374147433 141397930374147444 0
625112893556735249 625112893556735257 0
1043846360718548260 1043846360718548271 0
1057144156104668597 1057144156104668610 0
561874117626274717 561874117626274721 0
46655814429874930 46655814429874940 0
27812954512348927 27812954512348935 0
30877585318865788 30877585318865797 0
237296674231958629 237296674231958634 0
3318001240850002 3318001240850005 0
65757986044508050 65757986044508062 0
1123352672326752942 1123352672326752946 0
969856433224551508 969856433224551511 0
658431339695983717 658431339695983723 0
393571354870814338 393571354870814348 0
536151914129274954 536151914129274966 0
1010373462028196891 1010373462028196895 0
1078038923746571541 1078038923746571549 0
339913940380540349 339913940380540352 0
582829972181953613 582829972181953619 0
1116493138343512349 1116493138343512358 0
540117928271808415 540117928271808425 0
241113829144850970 241113829144850980 0
811403154649755218 811403154649755226 0
1054217482237359565 1054217482237359572 0
521075221042173696 521075221042173701 0
660008657517734881 660008657517734892 0
124813975485788624 124813975485788630 0
744028615836879436 744028615836879446 0
990581481827053176 990581481827053182 0
9220622954848045 9220622954848049 0
994909789899973354 994909789899973364 0
482059134263543024 482059134263543029 0
111170590270428676 111170590270428686 0
452162045245486232 452162045245486236 0
1145903118748136110 1145903118748136124 0
548465007264324243 548465007264324254 0
287114081151166189 287114081151166195 0
510936495442727290 510936495442727294 0
1074643365841761198 1074643365841761208 0
920480818286356297 920480818286356307 0
349571040311160902 349571040311160913 0
53060776652279981 53060776652279992 0
1056293953875510935 1056293953875510941 0
195348341325672133 195348341325672135 0
1123946818161601366 1123946818161601382 0
932046197466401517 932046197466401525 0
240145951474685563 240145951474685570 0
727623268764003554 727623268764003561 0
221307720611987503 221307720611987510 0
941374637760524095 941374637760524100 0
109041420851930511 109041420851930515 0
585263864177194510 585263864177194520 0
1084013962780776999 1084013962780777005 0
331661534784760748 331661534784760752 0
1074088373891410280 1074088373891410291 0
604010984647206897 604010984647206907 0
111814257232940134 111814257232940143 0
914445373241042321 914445373241042329 0
44589678341879752 44589678341879761 0
172891010984995275 172891010984995284 0
47066482763269690 47066482763269695 0
1095681822012359222 1095681822012359230 0
28678729049227985 28678729049227991 0
176475163636038913 176475163636038922 0
276802380157409234 276802380157409243 0
1107753600995180345 1107753600995180353 0
207094740576265663 207094740576265674 0
507741569084808603 507741569084808612 0
791157709581141648 791157709581141654 0
111752931981794101 111752931981794114 0
972322916986339655 972322916986339660 0
723297648436179658 723297648436179665 0
1098377763882135968 1098377763882135975 0
249495558102011407 249495558102011418 0
247824494797973544 247824494797973554 0
424137928494108513 424137928494108520 0
950032403230115443 950032403230115454 0
704131779271659934 704131779271659944 0
969904682769210278 969904682769210286 0
385661899132764754 385661899132764762 0
984084415666455869 984084415666455876 0
1118226045307009558 1118226045307009573 0
84177708282009604 84177708282009617 0
966083969869641525 966083969869641535 0
1006145294893864307 1006145294893864321 0
1121122247598120605 1121122247598120608 0
70066340792086796 70066340792086811 0
492298938296952534 492298938296952547 0
447702497570056779 447702497570056783 0
1137134524523876778 1137134524523876787 0
465000147039567496 465000147039567500 0
474585577998079883 474585577998079892 0
1117567295485720391 1117567295485720396 0
683940045892544930 683940045892544940 0
403758794782857418 403758794782857423 0
119042235351182815 119042235351182827 0
158037412328813748 158037412328813753 0
143361451309930834 143361451309930840 0
575346828733572397 575346828733572403 0
770151721079360756 770151721079360764 0
1082211763662042130 1082211763662042138 0
142259605013846120 142259605013846127 0
250581900549550718 250581900549550727 0
968944125920266017 968944125920266021 0
341603489493959847 341603489493959858 0
724686308459797480 724686308459797486 0
643054707108734380 643054707108734392 0
399268576512319068 399268576512319082 0
448990753361799176 448990753361799181 0
451812212912430808 451812212912430815 0
258651373018166786 258651373018166792 0
847589080534815921 847589080534815932 0
854655214524618372 854655214524618378 0
727270653787781757 727270653787781766 0
215667177907763706 215667177907763711 0
489263784276135126 489263784276135133 0
397197034399175605 397197034399175614 0
730640189279981349 730640189279981357 0
957318753800586098 957318753800586109 0
125099451250178747 125099451250178759 0
87097263896957687 87097263896957696 0
596569511070563420 596569511070563436 0
70074688544394323 70074688544394331 0
333274660752712661 333274660752712667 0
934957264425921518 934957264425921529 0
762297838616046013 762297838616046025 0
678030136512607007 678030136512607013 0
612390620380917707 612390620380917716 0
84176814725471989 84176814725471999 0
943742685185335067 943742685185335073 0
729255947355326266 729255947355326277 0
179286984112605417 179286984112605429 0
802659673921644978 802659673921644987 0
732153392515673427 732153392515673441 0
692766197188289950 692766197188289957 0
490584013238897823 490584013238897830 0
1060509821333220245 1060509821333220249 0
317542820541900431 317542820541900441 0
936797916817450323 936797916817450327 0
1027094809946852351 1027094809946852359 0
549730668022372938 549730668022372946 0
106318129781303002 106318129781303010 0
168154623200662485 168154623200662498 0
461701535444835385 461701535444835393 0
762795334676383298 762795334676383304 0
855814000882396349 855814000882396359 0
592794151948288429 592794151948288436 0
460403684906579759 460403684906579773 0
29762605842493249 29762605842493258 0
1021493519590326658 1021493519590326667 0
426834169706782427 426834169706782435 0
548198306400021467 548198306400021480 0
302513534132758705 302513534132758718 0
667696906921144828 667696906921144834 0
1125506124666906478 1125506124666906488 0
835122496936386272 835122496936386276 0
5739204397633119 5739204397633126 0
801439992186443456 801439992186443463 0
1114161267376005118 1114161267376005124 0
403614311141350147 403614311141350163 0
786080938207070402 786080938207070412 0
220340064981003483 220340064981003491 0
884858112789307937 884858112789307945 0
28028587990659512 28028587990659522 0
263282390372491699 263282390372491711 0
873866716169223736 873866716169223747 0
844309462235265251 844309462235265260 0
1008645832124050299 1008645832124050310 0
434209105432307880 434209105432307891 0
428291657689684530 428291657689684539 0
437658798213795180 437658798213795199 0
666517029887101062 666517029887101071 0
464902453563746166 464902453563746175 0
562544933091565039 562544933091565047 0
1064753712393298783 1064753712393298789 0
1015251698396401974 1015251698396401979 0
729291727702484671 729291727702484684 0
119705776414084364 119705776414084373 0
362640655358322010 362640655358322017 0
1126089637923206783 1126089637923206796 0
754861393061560907 754861393061560914 0
722601311567559171 722601311567559180 0
348916641670087049 348916641670087055 0
601074861646676603 601074861646676608 0
153685929632697776 153685929632697779 0
553496820090748595 553496820090748603 0
660602744928638484 660602744928638499 0
757530021042608372 757530021042608380 0
277180788489308385 277180788489308393 0
681773317672830190 681773317672830204 0
914398912127544761 914398912127544772 0
332186725505517521 332186725505517531 0
198613652630905970 198613652630905979 0
