1000 10000
216 922 0
489 536 0
459 717 0
788 877 0
330 529 0
180 266 0
592 731 0
120 134 0
283 390 0
325 779 0
148 330 0
361 992 0
547 839 0
177 375 0
712 961 0
571 653 0
392 675 0
516 758 0
777 898 0
186 727 0
509 549 0
498 965 0
250 681 0
216 700 0
921 1001 0
532 784 0
383 964 0
252 1011 0
91 321 0
75 974 0
126 270 0
276 908 0
100 703 0
455 508 0
304 444 0
490 602 0
645 983 0
603 642 0
723 945 0
253 834 0
792 978 0
381 423 0
216 695 0
90 461 0
366 1000 0
212 720 0
323 457 0
60 371 0
3 540 0
264 387 0
134 903 0
88 365 0
456 596 0
216 750 0
349 749 0
909 1015 0
717 864 0
214 599 0
39 154 0
158 175 0
308 744 0
745 961 0
742 998 0
917 981 0
779 860 0
472 550 0
576 652 0
463 740 0
525 746 0
216 950 0
214 493 0
109 999 0
460 742 0
350 708 0
76 597 0
7 881 0
283 608 0
331 988 0
440 666 0
217 753 0
889 890 0
436 702 0
438 830 0
394 992 0
453 966 0
567 936 0
602 841 0
534 1001 0
486 928 0
414 585 0
333 972 0
287 293 0
858 892 0
107 955 0
124 154 0
355 904 0
637 960 0
166 516 0
507 972 0
109 883 0
10 702 0
606 890 0
485 761 0
194 331 0
231 982 0
191 932 0
159 570 0
467 514 0
179 505 1
274 916 0
200 601 0
359 490 0
101 752 0
5 248 0
163 435 0
28 850 0
166 223 0
557 707 0
859 979 0
799 852 0
590 659 0
29 103 0
55 353 0
50 681 0
349 691 0
154 511 0
362 541 0
130 828 0
334 593 0
623 912 0
107 949 0
808 1003 0
728 818 0
77 275 0
188 995 0
406 431 0
528 636 0
13 236 0
236 443 0
800 875 0
252 834 0
442 535 0
483 726 0
27 277 0
278 773 0
231 243 0
9 884 0
605 714 0
19 839 0
669 725 0
582 627 0
344 889 0
357 581 0
520 888 0
922 994 0
20 617 0
68 950 0
66 730 0
117 208 0
177 541 0
205 630 1
35 776 0
405 639 0
360 544 0
352 389 0
141 643 0
665 727 0
650 797 0
54 258 0
517 945 0
114 406 0
111 606 0
144 650 0
152 636 0
590 923 0
78 413 0
702 789 0
233 712 0
636 710 0
89 810 0
378 582 0
186 413 0
377 949 0
388 751 0
205 936 0
506 1019 0
424 920 0
175 823 0
243 763 0
465 864 0
348 792 0
32 1017 0
294 975 0
428 1003 0
72 619 0
105 348 0
52 539 0
435 784 0
599 835 0
590 930 0
48 617 0
305 841 0
467 964 0
122 541 0
274 429 0
276 922 0
748 774 0
605 638 0
377 453 0
433 713 0
227 985 0
217 352 0
385 546 0
392 659 0
114 352 0
182 616 0
206 825 0
76 483 0
553 835 0
443 607 0
444 903 0
696 726 0
510 826 0
158 832 0
679 963 0
730 783 0
432 810 0
484 580 0
267 998 0
517 863 0
301 991 0
239 489 0
710 868 0
256 743 0
676 749 0
232 234 0
721 839 0
297 607 0
493 906 0
170 588 0
299 884 0
25 748 0
664 942 0
600 998 0
918 931 0
134 840 0
102 150 0
515 541 0
152 985 0
815 962 0
69 348 0
451 950 0
146 977 0
302 1012 0
4 155 0
69 879 0
714 865 0
448 779 0
608 1013 0
16 571 0
658 977 0
456 515 0
149 988 0
242 762 0
690 874 0
669 997 0
557 643 0
371 919 0
346 381 0
690 954 0
58 387 0
215 268 0
311 376 0
617 833 0
351 889 0
32 315 0
387 894 0
692 826 0
475 919 0
265 536 0
14 926 0
215 912 0
439 1002 0
293 401 0
206 739 0
23 33 1
454 492 0
380 946 0
253 452 0
556 985 0
201 1023 0
64 894 0
320 659 0
547 968 0
328 734 0
227 974 0
151 940 0
134 351 0
173 729 0
27 170 0
241 779 0
817 932 0
121 754 0
251 544 0
118 240 0
505 897 0
427 743 0
419 824 0
471 786 0
666 751 0
377 912 0
397 453 0
873 943 0
124 143 0
238 362 0
137 321 0
68 649 0
513 844 0
688 989 0
91 213 0
535 887 0
255 666 0
224 459 0
307 526 0
420 448 0
178 753 0
207 677 0
228 720 0
524 780 0
97 247 0
352 432 0
190 933 0
493 819 0
201 845 0
185 264 1
769 943 0
131 743 0
122 158 0
545 974 0
449 717 0
89 663 0
139 662 0
259 749 0
163 433 0
37 520 0
459 773 0
369 807 0
347 466 0
34 258 0
153 915 0
293 541 0
138 568 0
524 1005 0
522 658 0
637 968 0
111 286 0
859 941 0
177 311 0
42 743 0
34 342 0
344 371 0
307 990 0
143 871 0
579 679 0
93 313 0
569 989 0
141 199 0
669 955 0
166 1014 0
424 556 0
76 158 0
104 399 0
31 626 0
286 683 0
313 577 0
342 481 0
559 846 0
367 661 0
468 717 0
138 986 0
617 746 0
268 961 0
576 626 0
652 927 0
145 950 0
204 903 0
344 912 0
165 1001 0
398 467 0
195 225 0
393 805 0
278 572 0
315 752 0
614 712 0
390 991 0
127 990 0
201 545 0
41 142 0
95 739 0
190 1007 0
571 787 0
511 686 0
334 609 0
815 977 0
116 276 0
353 716 0
440 906 0
521 871 0
168 314 0
11 589 0
458 700 0
9 894 0
51 968 0
669 1011 0
97 428 0
115 894 0
45 106 0
104 199 0
11 388 0
705 855 0
105 647 0
216 512 0
600 841 1
247 435 0
189 790 0
397 819 0
27 56 0
346 808 0
575 580 0
198 443 0
404 670 0
176 804 0
38 290 0
120 172 0
611 907 0
519 843 0
841 891 0
835 1013 0
788 790 0
94 921 0
884 980 0
101 381 0
357 566 0
490 1018 0
755 973 0
119 652 0
661 663 0
419 532 0
552 1003 0
293 629 0
508 551 0
349 489 0
593 679 0
15 871 0
73 438 0
409 574 0
800 949 0
52 114 0
743 836 0
656 887 0
104 466 0
377 594 0
261 565 0
363 831 0
120 598 0
13 104 0
168 738 0
552 750 0
662 774 0
135 286 0
337 1001 0
144 951 0
161 826 0
99 435 0
574 776 0
833 993 0
177 699 0
511 755 0
78 453 0
131 720 0
731 734 0
493 867 0
218 913 0
900 900 0
400 763 0
762 901 0
65 835 0
626 669 0
231 817 0
225 447 0
400 638 0
61 779 0
263 572 0
82 344 0
54 209 0
589 911 0
165 180 0
198 446 0
66 941 0
350 674 0
570 620 0
315 849 0
195 495 0
314 1018 0
239 506 0
198 540 0
210 814 0
192 891 0
199 480 0
381 498 0
3 435 0
59 432 0
448 960 0
296 747 0
314 965 0
664 787 0
418 481 0
792 980 0
99 119 0
79 313 0
892 919 0
364 780 0
569 864 0
108 809 0
100 335 0
559 698 0
212 436 0
286 395 0
553 745 0
218 488 0
52 117 0
264 871 0
53 143 0
62 76 0
136 679 0
709 847 0
369 638 0
937 962 0
548 600 0
44 591 0
10 837 0
344 912 0
387 892 0
346 346 0
420 424 0
381 862 0
32 595 0
316 541 0
478 951 0
806 927 0
413 655 0
44 76 0
178 602 0
181 500 0
424 636 0
153 355 0
24 193 0
441 898 0
189 915 0
82 448 0
149 202 0
34 828 0
384 856 0
456 608 0
485 572 0
75 112 0
705 930 0
7 413 0
432 991 0
669 713 0
459 654 0
760 917 0
418 936 0
101 382 0
370 617 0
255 820 0
382 603 0
144 569 0
653 889 0
85 774 0
886 953 0
24 502 0
291 359 0
108 907 1
178 286 0
448 508 0
148 252 0
313 817 0
234 998 0
1012 1012 0
185 187 0
588 904 0
153 906 0
179 878 0
242 756 0
345 625 0
435 921 0
532 969 0
174 429 0
489 821 0
24 137 0
195 790 0
471 923 0
227 628 0
333 797 0
375 727 0
137 928 0
160 619 0
614 892 0
729 804 0
255 1015 0
189 602 0
48 94 0
131 336 0
336 348 0
398 655 0
141 610 0
299 466 0
111 757 0
780 921 0
537 762 0
186 606 0
706 942 0
619 722 0
219 955 0
51 316 0
55 82 0
352 1007 0
121 374 0
594 714 0
720 876 0
140 679 0
89 706 0
240 327 0
486 737 0
458 865 0
253 681 0
127 470 0
437 797 0
144 154 0
89 180 0
267 474 0
224 626 0
497 783 0
355 862 0
838 998 0
73 946 0
160 333 0
139 527 0
214 712 0
37 401 0
386 949 0
440 524 0
322 903 0
95 999 0
150 1015 0
192 461 0
40 808 0
444 542 0
328 525 0
763 810 0
345 434 0
44 358 0
192 569 0
116 705 0
869 976 0
151 190 0
283 899 0
448 562 0
604 759 0
462 741 0
485 682 0
64 148 0
404 863 0
360 412 0
302 631 0
356 828 0
722 837 0
24 420 0
680 951 0
272 928 0
176 805 0
668 935 0
389 778 0
253 909 0
23 377 0
938 965 0
16 869 1
487 820 0
16 110 0
272 843 0
366 663 0
69 790 0
7 750 0
855 946 0
223 571 0
656 934 0
349 697 0
900 950 0
152 265 0
947 948 0
39 208 0
583 857 0
8 659 0
368 589 0
736 752 0
44 664 0
217 971 0
202 255 0
375 829 0
746 756 0
72 282 0
274 676 0
169 741 0
81 779 0
342 648 0
210 680 0
434 551 0
56 672 0
4 126 0
588 889 0
368 979 0
32 183 0
304 772 0
325 482 0
500 926 0
919 1001 0
229 918 0
100 812 0
434 444 0
69 642 0
95 535 0
319 718 0
116 446 0
421 445 0
71 615 0
631 944 0
285 807 0
102 220 0
205 722 0
136 294 0
628 928 0
195 841 0
541 690 0
357 634 0
476 485 0
219 538 0
233 832 0
139 968 0
30 705 0
23 738 0
339 644 0
336 572 0
799 885 0
161 732 0
146 418 0
32 604 0
122 917 0
333 993 0
625 832 0
300 728 0
293 786 0
51 802 0
338 369 0
266 507 0
203 374 0
185 557 0
440 985 0
121 241 0
883 963 0
157 868 0
685 706 0
44 96 0
387 983 0
252 928 0
29 871 0
155 388 0
515 815 0
72 334 0
935 951 0
110 263 0
542 873 0
331 892 0
190 447 0
173 285 0
373 951 0
86 133 0
551 731 0
240 941 0
215 600 0
140 491 0
412 1018 0
371 762 0
430 787 0
130 468 0
690 938 0
374 506 0
509 911 0
106 116 0
399 645 0
6 675 0
561 638 0
627 977 0
114 611 0
231 892 0
470 727 0
985 994 0
236 853 0
68 677 0
75 834 0
162 193 0
178 640 0
30 621 0
525 911 0
478 702 0
546 731 0
421 438 0
219 838 0
359 372 0
90 674 0
733 829 0
171 387 0
271 991 0
837 863 0
83 106 0
210 269 0
55 565 0
278 878 0
623 810 0
731 1013 0
1 273 0
690 945 0
689 871 0
1 220 0
299 792 0
371 596 0
262 768 0
163 886 0
20 53 0
522 698 0
386 1023 0
369 773 0
15 287 0
226 823 0
401 633 0
140 538 0
508 878 0
279 396 0
477 925 0
382 751 0
22 919 0
419 957 0
39 927 0
490 1009 0
167 966 0
105 290 0
288 510 0
186 239 0
96 474 0
825 928 0
725 727 0
774 781 0
582 767 0
117 568 0
113 352 0
454 862 0
179 364 0
133 429 0
188 345 0
540 704 0
24 709 0
346 857 0
21 712 0
690 922 0
234 596 0
523 646 0
493 1001 0
495 718 0
217 677 0
342 795 0
346 358 0
121 791 0
448 826 0
118 579 0
136 323 0
438 455 0
245 302 0
346 853 0
827 966 0
704 993 0
952 992 0
274 801 0
848 944 0
435 478 0
293 794 0
500 644 0
446 764 0
49 708 0
782 925 0
36 289 0
472 519 0
250 791 0
248 964 0
289 921 0
562 565 0
403 457 0
173 1015 0
131 800 0
736 891 0
10 1010 0
429 533 0
119 949 0
260 337 0
846 855 0
731 1007 0
14 564 0
828 855 0
391 596 0
205 636 0
316 389 0
295 685 0
746 964 0
224 397 0
388 571 0
285 459 0
736 999 0
344 849 0
357 541 0
480 1005 0
303 430 0
197 507 0
252 777 0
368 841 0
218 278 0
309 467 0
396 983 0
40 846 0
384 906 0
190 802 0
16 80 0
502 917 0
871 954 0
2 639 0
338 485 0
1 663 0
35 367 0
129 466 0
126 594 0
568 904 0
156 427 0
116 1012 0
529 992 0
529 579 0
696 886 0
78 849 0
71 986 0
229 750 0
101 292 0
117 971 0
762 929 0
788 952 0
401 539 0
146 857 0
386 831 0
503 673 0
276 915 0
11 371 0
21 564 0
291 707 0
289 312 0
12 31 0
474 707 0
79 947 0
249 458 0
709 977 0
700 748 0
362 805 0
488 980 0
453 901 0
570 909 0
382 496 0
26 877 0
263 859 0
194 554 0
341 1020 0
336 381 0
406 735 0
267 286 0
132 936 0
45 691 0
783 931 0
44 691 0
291 614 0
581 750 0
275 681 0
355 610 0
166 661 0
413 445 0
552 912 0
408 835 0
2 836 0
900 968 0
156 948 0
381 639 0
482 1010 0
177 882 0
203 900 0
494 875 0
222 412 0
386 938 0
320 903 0
35 514 0
84 672 0
583 699 0
196 613 0
40 912 0
337 921 0
222 448 0
349 948 0
443 596 0
138 214 0
531 1020 0
264 921 0
770 933 0
169 1012 0
964 965 0
809 866 0
106 490 0
864 976 0
500 861 0
134 343 0
153 749 0
317 663 0
196 782 0
188 252 0
222 557 0
33 376 0
219 881 0
282 851 0
250 977 0
842 987 0
522 941 0
123 956 0
395 471 0
641 853 0
327 596 0
70 181 0
837 926 0
463 874 0
797 1014 0
174 795 0
342 763 0
799 1001 0
137 298 0
811 913 0
337 763 0
210 477 0
636 838 0
308 334 0
186 321 0
323 953 0
322 901 0
407 622 0
15 159 0
918 997 0
296 384 0
404 463 0
681 859 0
14 888 0
19 789 0
161 675 0
128 432 0
274 948 0
139 772 0
149 939 0
361 820 0
859 935 0
182 469 0
480 892 0
120 494 0
169 763 0
395 631 0
269 767 0
91 116 0
632 824 0
331 346 0
198 1005 0
72 363 0
515 817 0
125 204 0
119 578 0
288 546 0
686 768 0
233 282 0
592 648 0
569 891 0
109 617 0
492 673 0
426 836 0
339 713 0
349 758 0
589 1003 0
414 475 0
722 944 0
337 644 0
376 853 0
571 981 0
18 893 0
10 435 0
809 934 0
736 796 0
34 669 0
175 789 0
197 507 0
647 746 0
26 416 0
113 376 0
355 408 0
479 556 0
258 414 0
142 273 0
399 738 0
38 480 0
429 777 0
788 820 0
609 969 0
158 558 0
49 427 0
358 692 0
130 655 0
667 775 0
257 312 0
106 968 0
154 848 0
679 689 0
467 641 0
276 333 0
110 921 0
158 382 0
271 611 0
463 677 0
131 315 0
134 337 0
574 900 0
630 943 0
52 177 0
52 619 0
306 846 0
909 988 0
28 233 0
401 465 0
486 588 0
749 849 0
621 881 0
40 539 0
117 402 0
797 875 0
767 925 0
511 791 0
481 897 0
574 1011 0
185 733 0
925 931 0
595 987 0
207 299 0
273 312 0
5 400 0
185 571 0
255 492 0
384 518 0
69 760 0
282 777 0
476 522 0
477 625 0
323 717 0
228 237 0
104 892 0
889 1008 0
219 895 0
294 482 0
342 654 0
270 368 0
483 894 0
436 504 0
41 307 0
343 480 0
279 506 0
164 599 0
446 582 0
97 832 0
289 380 0
210 925 0
416 541 0
178 463 0
537 800 0
540 885 0
257 281 0
226 362 0
256 873 0
539 867 0
274 553 0
298 790 0
162 249 0
431 866 0
666 930 0
655 847 0
159 625 0
458 738 0
350 883 0
45 422 0
562 566 0
805 841 0
67 464 0
20 791 0
303 585 0
211 215 0
138 930 0
516 615 0
564 701 0
297 316 0
36 242 0
12 877 0
79 182 0
714 879 0
154 347 0
584 956 0
32 909 0
453 793 0
472 897 0
657 1003 0
171 981 0
586 844 0
82 829 0
34 149 0
665 815 0
281 788 0
125 331 0
172 682 0
430 479 0
229 454 0
161 680 0
265 963 0
25 208 0
780 813 0
263 969 0
316 790 0
388 971 0
284 936 0
550 926 0
783 860 0
515 546 0
107 172 0
113 867 0
73 320 0
422 541 0
281 692 0
193 779 0
170 171 0
98 468 0
664 959 0
443 636 0
28 597 0
725 807 0
294 402 0
153 267 0
202 829 0
333 605 0
339 961 0
310 784 0
183 400 0
233 606 0
41 314 0
299 387 0
185 231 0
188 526 0
193 615 0
684 811 0
10 832 0
338 511 0
33 201 0
190 363 0
290 311 0
332 686 0
340 987 0
581 773 0
334 951 0
322 400 0
915 929 0
615 635 0
425 440 0
371 421 0
309 991 0
532 917 0
148 152 0
550 848 0
478 795 0
173 750 0
141 153 0
87 294 0
994 1015 0
476 968 0
159 744 0
23 87 0
350 423 0
769 894 0
21 207 0
100 256 0
739 902 0
57 236 0
355 868 0
614 950 0
637 955 0
17 316 0
329 828 0
671 735 0
307 887 0
448 612 0
207 922 0
682 903 0
48 586 0
96 1021 0
684 864 0
625 960 0
118 898 0
224 360 0
302 889 0
309 498 0
14 36 0
849 916 0
376 1019 0
309 435 0
412 686 0
123 682 0
207 441 0
12 87 0
133 170 0
119 263 0
478 916 0
86 141 0
257 876 0
340 580 0
973 1015 0
400 917 0
40 983 0
109 416 0
387 447 0
822 855 0
384 798 0
488 523 0
306 691 0
379 734 0
650 1023 0
313 805 0
444 869 0
352 669 0
466 758 0
342 442 0
535 655 0
39 385 0
119 614 0
182 736 0
455 591 0
116 863 0
313 880 0
180 413 0
222 909 0
61 626 0
218 761 0
67 85 0
419 546 0
610 864 0
257 756 0
52 504 0
115 1005 0
743 748 0
971 1001 0
7 300 0
219 338 0
350 929 0
365 761 0
361 659 0
410 873 0
633 820 0
207 366 0
440 673 0
384 996 0
552 617 0
161 630 0
277 930 0
543 886 0
327 951 0
612 746 0
819 947 0
403 809 0
233 716 0
280 960 0
375 659 0
217 450 0
52 989 0
306 861 0
554 926 0
494 675 0
52 843 0
122 186 0
549 704 0
239 569 0
317 393 0
31 1023 0
477 664 0
267 1000 0
144 226 0
260 805 0
76 544 0
39 232 0
870 966 0
557 846 0
259 923 0
419 426 0
780 917 0
131 707 0
784 840 0
266 665 0
713 767 0
8 89 0
752 977 0
161 566 0
147 891 0
440 912 0
128 760 0
5 533 0
67 350 0
35 317 0
241 626 0
200 820 0
347 599 0
168 978 0
576 916 0
408 569 0
221 345 0
80 963 0
536 850 0
26 577 0
158 430 0
378 715 0
890 957 0
483 639 0
180 251 0
439 605 0
482 846 0
281 315 0
17 611 0
71 346 0
53 125 0
192 294 0
19 1023 0
14 173 0
335 762 0
195 925 0
82 972 0
130 385 0
549 738 0
767 883 0
331 602 0
945 976 0
769 974 0
428 711 0
423 897 0
457 970 0
150 902 0
537 577 0
144 299 0
438 1016 0
399 803 0
423 464 0
221 564 0
372 719 0
212 559 0
73 314 0
47 119 0
530 696 0
72 75 0
120 851 0
2 244 0
485 821 1
325 947 0
458 843 0
782 865 0
100 339 0
82 729 0
461 826 0
866 954 0
416 1023 0
173 190 0
194 1008 0
409 770 0
358 393 0
233 681 0
107 403 0
179 494 0
791 917 0
164 571 0
195 848 0
258 935 0
662 701 0
417 786 0
271 314 0
727 1017 0
78 312 0
650 969 0
393 583 0
349 1003 0
372 728 0
44 762 0
649 888 0
728 984 0
127 550 0
112 918 0
729 985 0
579 655 0
202 919 0
199 918 0
594 697 1
211 792 0
13 51 0
505 711 0
735 905 0
131 964 0
387 870 0
162 462 0
494 754 0
168 369 0
893 932 0
434 674 0
141 489 0
323 549 0
485 643 0
309 917 0
533 762 0
279 663 0
263 441 0
281 863 0
118 569 0
645 812 0
503 580 0
208 254 0
340 422 0
78 625 0
464 547 0
613 708 0
112 918 0
458 512 0
103 516 0
110 265 0
513 628 0
15 895 0
170 527 0
430 928 0
3 150 0
161 492 0
394 422 0
423 686 0
564 657 0
270 671 0
73 617 0
404 790 1
260 321 0
671 958 0
231 987 0
417 685 0
629 700 0
707 714 0
19 633 0
151 510 0
204 980 0
103 778 0
649 936 0
627 711 0
215 765 0
62 404 0
14 635 0
444 911 0
6 285 0
236 610 0
74 253 0
317 516 0
145 300 0
414 765 0
583 775 0
318 372 0
224 516 0
280 410 0
200 575 0
357 1016 0
964 1022 0
305 827 0
537 582 0
468 874 0
555 635 0
330 907 0
170 646 0
415 992 0
56 503 0
526 813 0
811 905 0
714 953 0
60 474 0
790 1022 0
838 900 0
254 956 0
875 1010 0
375 991 0
301 395 0
184 307 0
337 648 0
527 964 0
385 926 0
646 664 0
576 744 0
83 402 0
369 392 0
334 907 0
78 536 0
37 503 0
2 6 0
405 565 0
101 235 0
517 926 0
556 883 0
59 807 0
80 906 0
258 808 0
827 940 0
438 702 0
595 610 0
265 597 0
266 502 0
11 484 0
458 705 0
699 1021 0
140 1016 0
24 279 0
451 926 0
41 491 0
773 951 0
369 624 0
336 359 0
174 673 0
138 823 0
227 714 0
349 556 0
662 754 0
413 654 0
857 919 0
187 1021 0
174 723 0
64 785 0
336 427 0
1 332 0
117 826 0
586 732 0
410 458 0
796 859 0
177 512 0
500 559 0
84 479 0
699 727 0
134 754 0
132 975 0
33 311 0
396 1018 0
127 202 0
842 891 0
339 761 0
499 933 0
298 673 0
660 765 0
78 648 0
61 982 0
445 633 0
437 523 0
61 1013 0
436 935 0
432 622 0
612 910 0
802 873 0
208 550 0
511 943 0
700 954 0
818 863 0
266 475 0
441 853 0
174 352 0
118 844 0
624 1005 0
167 523 0
196 684 0
139 855 0
256 936 0
347 372 0
275 674 0
857 948 0
642 759 0
576 808 0
554 741 0
127 734 0
105 547 0
295 617 0
754 811 0
173 787 0
116 142 0
551 578 0
188 655 0
293 524 0
463 1013 0
939 991 0
296 966 0
22 594 0
221 992 0
267 462 0
785 868 0
61 294 0
371 611 0
674 697 0
816 877 0
106 910 0
966 976 0
681 716 0
367 801 0
91 233 0
187 862 0
278 651 0
34 258 0
715 859 0
365 371 0
316 836 0
510 943 0
248 345 0
63 116 0
152 635 0
74 418 0
506 608 0
473 667 0
74 524 0
915 994 0
414 529 0
514 906 0
119 408 0
212 907 0
668 770 0
358 482 0
201 664 0
149 575 0
175 916 0
105 672 0
328 761 0
965 979 0
81 802 0
205 721 0
213 371 0
544 835 0
447 621 0
297 501 0
408 617 0
754 978 0
387 996 0
511 874 0
563 868 0
320 962 0
800 970 0
498 878 0
313 662 0
189 966 0
655 808 0
119 371 0
567 931 0
327 366 0
555 985 0
597 949 0
396 959 0
90 166 0
806 886 0
468 605 0
245 989 0
522 596 0
597 774 0
306 708 0
234 939 0
289 473 0
295 947 0
377 650 0
658 709 0
381 897 0
912 989 0
43 200 0
283 969 0
976 1023 0
130 518 0
48 88 0
468 700 0
168 903 0
159 701 0
48 408 0
593 865 0
284 298 0
131 777 0
45 203 0
844 1023 0
568 598 0
330 458 0
275 850 0
363 983 0
391 695 0
219 307 0
383 795 0
559 717 0
392 781 0
264 482 0
473 915 0
265 559 0
246 554 0
349 854 0
466 988 0
102 652 0
801 939 0
22 398 0
465 601 0
449 831 0
924 999 0
481 821 0
201 508 0
576 692 0
229 931 0
127 305 0
252 275 0
230 386 0
853 1006 0
279 520 0
391 532 0
271 391 0
3 998 0
895 917 0
56 1020 0
285 546 0
156 612 0
22 471 0
267 836 0
114 135 0
465 597 0
145 469 0
261 908 0
717 868 0
664 798 0
57 128 0
99 868 0
706 888 0
44 266 0
363 765 0
547 840 0
33 1004 1
242 833 0
485 829 0
398 813 0
132 160 0
3 572 0
702 972 0
369 721 0
335 681 0
673 991 0
14 561 0
591 896 0
154 350 0
330 347 0
585 624 0
187 530 0
432 834 0
386 835 0
554 605 0
160 1003 0
241 793 0
55 576 0
383 514 0
25 992 0
373 557 0
185 528 0
712 965 0
239 478 0
192 945 0
412 879 0
906 931 0
232 386 0
92 283 0
155 444 0
52 683 0
91 944 0
408 887 0
112 740 0
222 867 0
257 548 0
333 773 0
456 757 0
248 321 0
231 870 0
519 835 0
348 697 0
71 973 0
249 315 0
441 444 0
845 857 0
900 974 0
262 462 0
162 552 0
195 856 0
825 937 0
254 416 0
432 799 0
229 686 0
317 439 0
432 434 0
29 918 0
462 611 0
680 968 0
9 265 0
394 538 0
126 752 0
399 894 0
625 982 0
423 988 0
762 1001 0
528 964 0
644 794 0
6 977 0
927 1006 0
346 417 0
434 456 0
31 186 1
251 901 0
96 326 0
398 611 0
724 849 0
4 601 0
675 942 0
60 88 0
231 246 0
126 480 0
65 336 0
271 456 0
597 678 0
46 434 0
353 838 0
655 743 0
173 403 0
494 733 0
97 551 0
186 450 0
307 407 0
534 773 0
170 942 0
254 771 0
847 956 0
123 897 0
112 382 0
624 743 0
526 647 0
166 980 0
187 298 0
283 379 0
289 834 0
459 479 0
518 843 0
432 662 0
64 384 0
114 180 0
69 599 0
100 279 0
422 948 0
194 271 0
455 478 0
687 695 0
499 685 0
679 989 0
158 756 0
406 442 0
416 899 0
402 672 0
298 395 0
503 973 0
165 842 0
244 756 0
141 421 0
226 765 0
362 862 0
358 804 0
613 885 0
535 947 0
45 235 0
112 856 0
597 688 0
123 527 0
620 960 0
524 537 0
69 316 0
342 956 0
191 691 0
8 694 0
469 965 0
805 934 0
401 475 0
653 767 0
226 663 0
435 705 0
310 803 0
6 230 0
427 474 0
195 922 0
224 680 0
701 791 0
157 903 0
855 997 0
37 1000 0
232 448 0
984 1018 0
512 914 0
239 738 0
395 776 0
475 726 0
341 568 0
359 576 0
104 785 0
675 804 0
447 866 0
757 780 0
630 958 0
642 886 0
105 124 0
346 600 0
562 607 0
389 670 0
43 550 0
439 469 0
81 444 0
348 802 0
83 546 0
231 722 0
101 331 0
299 574 0
392 726 0
424 1005 0
806 868 0
454 806 0
892 997 0
337 404 0
84 205 0
657 682 0
455 756 0
498 962 0
49 164 0
255 271 0
211 514 0
110 179 0
730 940 1
117 994 0
144 842 0
332 694 0
253 462 0
746 1017 0
80 388 0
414 940 0
208 988 0
596 725 0
401 950 0
1 356 0
342 764 0
137 456 0
547 818 0
356 828 0
729 751 0
122 969 0
5 612 0
72 761 0
312 508 0
856 965 0
720 780 0
647 918 0
318 510 0
298 801 0
512 514 0
405 611 0
608 979 0
131 200 0
148 593 0
