1000 10000
853 1003 0
369 544 0
391 896 0
492 649 0
234 825 0
630 708 0
374 785 0
775 855 0
9 477 0
152 1019 0
197 359 0
211 531 0
211 321 0
559 855 0
306 1016 0
127 223 0
393 857 0
866 1013 0
637 818 0
329 956 0
472 1009 0
292 476 0
366 530 0
573 971 0
564 934 0
154 199 0
510 697 0
57 958 0
296 422 0
186 746 0
477 630 0
90 817 0
831 865 0
85 373 0
270 617 0
378 893 0
295 364 0
212 301 0
111 145 0
92 948 0
563 774 0
459 844 0
822 926 0
178 774 0
868 935 0
104 462 0
547 637 0
614 958 0
27 67 0
791 944 0
132 436 0
219 554 0
446 820 0
234 874 0
694 980 0
495 769 0
421 512 0
442 891 0
493 937 0
446 605 0
24 588 0
605 923 0
496 662 0
170 457 0
32 209 0
152 954 0
435 671 0
378 689 0
805 851 0
532 930 0
428 973 0
205 881 0
159 216 0
70 463 0
68 1000 0
17 22 0
123 1020 0
319 974 0
569 678 0
114 510 0
487 519 0
153 357 0
285 821 0
311 475 0
107 928 0
415 891 0
630 934 0
61 284 0
51 541 0
298 352 0
660 758 0
171 490 0
397 1012 0
513 751 0
422 695 0
602 723 0
223 944 0
123 135 0
712 826 0
783 841 0
600 1022 0
310 444 0
208 608 0
199 897 0
191 669 0
271 748 0
129 321 0
41 193 0
700 987 0
4 75 0
5 719 0
417 559 0
93 805 0
201 793 0
157 814 0
330 655 0
231 281 0
216 468 0
549 823 0
187 482 0
88 310 0
562 1001 0
34 761 0
13 488 0
3 508 0
252 977 0
401 696 0
240 415 0
552 895 0
718 931 0
469 627 0
82 788 0
399 614 0
498 710 0
48 510 0
141 962 0
268 795 0
99 639 0
274 641 0
409 868 0
956 987 0
587 710 0
417 829 0
345 1017 0
713 890 0
485 956 0
896 971 0
496 851 0
740 814 0
239 864 0
37 956 0
361 801 0
870 939 0
576 978 0
680 935 0
251 873 0
41 244 0
790 847 0
361 552 0
373 845 0
13 300 0
266 564 0
151 736 0
37 407 0
249 530 0
370 965 0
321 789 0
215 414 0
76 151 0
119 262 0
55 147 0
299 880 0
795 886 0
212 477 0
148 390 0
826 943 0
54 375 0
753 753 0
435 449 0
794 1022 0
281 555 0
580 913 0
192 999 0
224 366 0
168 247 0
62 72 0
340 722 0
818 964 0
109 533 0
574 980 0
67 907 0
405 666 0
444 588 0
73 130 0
322 547 0
570 789 0
308 878 0
359 864 0
28 70 0
86 410 0
603 648 0
414 656 0
50 639 0
314 827 0
284 355 0
57 261 0
542 797 0
438 614 0
531 628 0
99 829 0
666 876 0
3 53 0
58 795 0
80 681 0
353 906 0
707 762 0
445 605 0
122 603 0
39 258 0
451 732 0
98 745 0
790 918 0
7 895 0
128 449 0
616 805 0
174 442 0
705 896 0
838 898 0
750 760 0
576 743 0
286 975 0
469 985 0
64 211 0
449 579 0
497 525 0
332 800 0
515 836 0
68 193 0
370 545 0
257 536 0
53 433 0
629 702 0
205 945 0
110 311 0
164 263 0
158 402 0
151 723 0
44 449 0
536 546 0
194 935 0
465 739 0
338 950 0
599 672 0
168 992 0
125 252 0
415 803 0
281 527 0
201 876 0
121 864 0
680 906 0
182 623 0
424 683 0
39 830 0
965 1007 0
379 381 0
58 343 0
386 486 0
224 478 0
749 997 0
152 162 0
127 863 0
431 560 0
35 1004 0
378 498 0
229 682 0
32 323 0
54 511 0
118 811 0
258 509 0
283 318 0
634 892 0
695 787 0
485 505 0
172 786 0
187 928 0
182 976 0
343 526 0
274 901 0
87 657 0
265 351 0
399 710 0
214 393 0
757 987 0
44 835 0
53 736 0
64 939 0
84 831 0
48 985 0
340 435 0
833 966 0
230 751 0
286 513 0
139 297 0
295 493 0
157 783 0
329 783 0
548 929 0
94 312 0
481 733 0
6 70 0
246 316 0
545 1020 0
17 549 0
362 590 0
182 944 0
822 1007 0
431 818 0
88 671 0
94 220 0
80 120 0
75 600 0
139 841 0
158 728 0
206 682 0
545 620 0
629 892 0
446 610 0
162 651 0
794 872 0
397 729 0
280 527 0
416 890 0
349 897 0
267 990 0
427 617 0
39 206 0
676 1023 0
60 587 0
67 603 0
911 991 0
26 882 0
254 997 0
585 820 0
704 1010 0
149 336 0
545 980 0
434 543 0
122 734 0
171 658 0
254 449 0
96 907 0
85 362 0
216 605 0
393 968 0
104 741 0
268 354 0
183 891 0
519 650 0
310 341 0
86 523 0
547 677 0
142 915 0
534 809 0
170 918 0
516 921 0
342 916 0
563 657 0
300 884 0
104 715 0
135 844 0
58 379 0
154 385 0
112 560 0
246 999 0
852 951 0
301 465 0
366 917 0
160 492 0
147 445 0
120 221 0
288 865 0
156 937 0
18 152 0
468 517 0
279 476 0
10 136 0
51 856 0
102 812 0
349 864 0
212 882 0
551 774 0
457 859 0
274 771 0
406 716 0
255 509 0
550 968 0
8 880 0
290 800 0
112 635 0
158 533 0
313 389 0
313 852 0
112 271 0
116 407 0
1 696 0
566 823 0
73 246 0
140 452 0
569 863 0
568 591 0
528 985 0
232 269 0
603 765 0
31 74 0
447 460 0
752 983 0
415 905 0
881 987 0
526 574 0
6 480 0
236 597 0
645 702 0
536 660 0
350 1002 0
104 306 0
405 859 0
592 792 0
65 176 0
413 835 0
281 305 0
38 595 0
545 644 0
28 270 0
222 390 0
177 440 0
198 708 0
94 947 0
406 772 0
222 238 0
234 657 0
219 488 0
339 448 0
41 284 0
399 837 0
341 862 0
116 783 0
37 721 0
291 865 0
394 848 0
50 411 0
455 858 0
33 482 0
112 401 0
239 295 0
792 900 0
436 941 0
393 878 0
863 981 0
241 695 0
231 938 0
165 866 0
275 566 0
301 441 0
182 715 0
335 551 0
907 961 0
516 1011 0
157 376 0
212 231 0
312 726 0
316 908 0
232 724 0
186 722 0
279 903 0
734 995 0
313 538 0
869 897 0
351 784 0
738 853 0
436 608 0
441 547 0
791 871 0
67 979 0
452 829 0
294 613 0
219 405 0
489 635 0
340 705 0
92 801 0
569 768 0
706 845 0
232 583 0
62 516 0
140 731 0
710 886 0
372 430 0
158 599 0
533 678 0
450 970 0
59 762 0
134 962 0
419 686 0
75 856 0
631 849 0
95 436 0
24 392 0
220 688 0
18 958 0
62 129 0
87 867 0
487 754 0
493 721 0
37 439 0
585 608 0
295 909 0
261 642 0
448 926 0
29 546 0
229 325 0
759 991 0
872 902 0
484 718 0
6 328 0
456 982 0
124 554 0
607 929 0
129 940 0
51 206 0
552 559 0
36 602 0
517 911 0
396 1013 0
475 839 0
959 996 0
94 985 0
400 806 0
803 874 0
224 711 0
252 394 0
35 50 0
98 545 0
64 470 1
175 205 0
296 962 0
876 957 0
936 952 0
132 639 0
512 721 0
11 839 0
71 147 0
201 341 0
591 730 0
509 669 0
516 981 0
596 727 0
692 828 0
431 905 0
557 559 0
37 206 0
8 812 0
318 323 0
34 411 0
215 892 0
344 589 0
111 203 0
1 251 0
163 752 0
829 987 0
151 430 0
165 986 0
909 919 0
139 299 0
174 516 0
376 667 0
498 726 0
14 302 0
108 931 0
190 997 0
659 993 0
568 901 0
102 488 0
240 704 0
326 480 0
90 788 0
489 637 0
126 556 0
16 954 0
63 624 0
64 418 0
205 1011 0
552 599 0
117 839 0
207 216 0
84 951 0
603 734 0
283 558 0
446 643 0
88 712 0
523 830 0
80 417 0
606 1014 0
516 766 0
84 147 0
115 591 0
589 792 0
282 869 0
62 64 0
929 1012 0
50 834 0
102 1002 0
462 813 0
111 828 0
320 561 0
455 980 0
6 1020 0
647 906 0
210 724 0
661 799 0
182 942 0
472 940 0
115 803 0
488 908 0
441 904 0
81 694 0
672 940 0
803 823 0
7 914 0
530 574 0
206 677 0
428 488 0
196 341 0
139 810 0
825 978 0
119 955 0
119 300 0
54 713 0
194 588 0
168 824 0
94 570 0
757 787 0
748 811 0
33 781 0
193 328 0
145 785 0
116 655 0
519 896 0
47 572 0
228 871 0
137 970 0
378 943 0
301 351 0
93 548 0
332 446 0
24 948 0
249 581 0
392 495 0
20 22 0
194 827 0
570 885 0
395 523 0
25 183 0
585 856 0
375 460 0
106 754 0
349 382 0
625 964 0
89 227 0
527 929 0
438 469 0
364 423 0
433 594 0
651 823 0
618 820 0
19 455 0
642 776 0
86 160 0
356 521 0
23 415 0
515 965 0
117 770 0
7 989 0
685 806 0
311 984 0
268 522 0
690 822 0
881 928 0
137 684 0
126 876 0
559 829 0
121 297 0
22 949 0
158 351 0
542 980 0
532 810 0
591 765 0
339 464 0
129 132 0
315 524 0
375 668 0
91 195 0
130 140 0
239 398 0
484 518 0
636 948 0
35 801 0
459 524 0
66 678 0
267 1007 0
242 849 0
301 412 0
758 905 0
454 992 0
99 500 0
281 301 0
255 954 0
380 881 0
611 882 0
283 620 0
624 753 0
878 916 0
177 184 0
260 868 0
263 534 0
930 997 0
842 1008 0
185 390 0
79 707 0
490 500 0
546 715 0
863 883 0
637 1021 0
384 947 0
365 483 0
366 954 0
59 549 0
475 526 0
180 656 0
86 577 0
234 763 0
506 823 0
505 829 0
824 832 0
575 632 0
406 891 0
157 159 0
5 361 0
138 839 0
494 808 0
895 971 0
683 731 0
38 120 0
690 884 0
446 500 0
405 806 0
72 178 0
696 920 0
38 604 0
849 981 0
221 1015 0
428 537 0
38 256 0
259 357 0
168 673 0
73 648 0
745 892 0
253 635 0
330 644 0
356 611 0
271 607 0
184 920 0
465 521 0
34 717 0
668 683 0
286 416 0
360 540 0
193 511 0
329 343 0
551 1010 0
432 792 0
728 1020 0
378 835 0
137 991 0
74 284 0
263 839 0
353 487 0
398 1005 0
65 294 0
690 713 0
104 524 0
374 721 0
315 491 0
1 401 0
72 435 0
523 661 0
384 420 0
279 354 0
170 304 0
656 973 0
336 572 0
511 968 0
152 503 0
218 590 0
772 933 0
555 949 0
422 991 0
367 921 0
335 610 0
451 1012 0
54 1006 0
3 414 0
664 682 0
70 668 0
146 225 0
606 791 0
417 806 0
120 203 0
107 247 0
749 1007 0
66 617 0
294 785 0
558 797 0
90 587 0
716 816 0
25 819 0
365 924 0
482 619 0
171 715 0
249 704 0
435 454 0
131 451 0
121 662 0
191 854 0
873 932 0
399 696 0
287 614 0
387 519 0
450 608 0
493 732 0
67 712 0
680 842 0
655 867 0
368 407 0
497 793 0
197 363 0
510 690 0
63 733 0
922 981 0
486 640 0
416 720 0
685 725 0
115 881 0
238 1000 0
463 582 0
881 929 0
58 861 0
86 313 0
403 575 0
364 493 0
536 825 0
175 796 0
225 479 0
576 1019 0
284 997 0
693 874 0
791 806 0
184 466 0
246 835 0
200 247 0
922 1005 0
126 596 0
241 571 0
879 996 0
165 271 0
517 973 0
648 698 0
591 713 0
500 691 0
451 454 0
348 828 0
155 821 0
404 443 0
6 335 0
74 988 0
118 801 0
99 235 0
320 985 0
356 578 0
139 470 0
59 693 0
489 994 0
56 100 0
371 842 0
406 424 0
824 871 0
111 917 0
141 736 0
903 924 0
710 742 0
126 889 0
581 963 0
661 674 0
77 1010 0
338 818 0
334 877 0
680 768 0
589 768 0
846 1014 0
48 514 0
633 752 0
311 770 0
451 885 0
121 732 0
77 965 0
49 154 0
75 343 0
593 944 0
100 990 0
544 993 0
609 957 0
101 959 0
587 695 0
594 650 0
171 540 0
450 698 0
319 758 0
368 764 0
110 367 0
177 544 0
465 984 0
17 349 0
8 613 0
171 973 0
339 938 0
12 332 0
333 1013 0
868 904 0
396 518 0
79 781 0
104 814 0
55 295 0
417 565 0
311 820 0
332 353 0
348 518 0
836 974 0
21 909 0
283 815 0
103 286 0
435 566 0
334 686 0
126 470 0
442 773 0
148 274 0
692 796 0
228 335 0
342 625 0
172 654 0
433 646 0
316 335 0
484 868 0
442 934 0
149 979 0
747 1017 0
215 495 0
59 896 0
245 950 0
408 784 0
357 585 0
356 606 0
250 634 0
51 181 0
796 971 0
280 984 0
361 802 0
31 494 0
278 829 0
224 277 0
519 991 0
656 669 0
40 642 0
132 328 0
329 885 0
603 923 0
452 732 0
469 728 0
522 799 0
428 797 0
4 269 0
401 420 0
32 184 0
11 745 0
108 116 0
286 928 0
222 536 0
346 390 0
327 438 0
771 882 0
758 804 0
585 845 0
295 874 0
380 655 0
546 928 0
141 694 0
638 1000 0
417 731 0
617 635 0
323 460 0
372 864 0
754 945 0
150 661 0
436 944 0
178 859 0
352 990 0
308 954 0
326 702 0
688 699 0
281 914 0
2 366 0
201 661 0
300 671 0
95 822 0
162 580 0
483 585 0
22 1021 0
106 912 0
211 432 0
581 847 0
322 458 0
686 690 0
20 410 0
634 894 0
204 406 0
87 628 0
4 503 0
297 445 0
706 757 0
144 921 0
125 130 0
313 431 0
696 747 0
207 430 0
370 990 0
90 124 0
126 225 0
10 514 0
194 529 0
20 994 0
137 217 0
99 539 0
661 965 0
410 678 0
129 663 0
63 732 0
186 670 0
61 560 0
95 1020 0
66 974 0
383 690 0
769 912 0
126 705 0
189 544 0
817 911 0
123 249 0
55 858 0
694 822 0
247 419 0
89 741 0
475 569 0
97 573 0
146 371 0
338 561 0
273 730 0
587 655 0
37 892 0
671 738 0
783 874 0
410 581 0
660 765 0
356 781 0
710 891 0
488 509 0
138 814 0
152 547 0
623 643 0
344 424 0
76 608 0
441 583 0
109 273 0
145 309 0
245 799 0
581 693 0
152 225 0
746 894 0
274 475 0
343 818 0
180 761 0
551 964 0
75 836 0
534 980 0
545 727 0
784 866 0
619 1022 0
170 406 0
305 895 0
61 603 0
190 252 0
208 380 0
57 467 0
407 857 0
234 785 0
9 646 0
448 575 0
108 600 0
248 916 0
129 294 0
388 938 0
594 903 0
398 596 0
227 860 0
372 754 0
343 854 0
482 596 0
97 479 0
475 597 0
178 797 0
393 900 0
384 552 0
226 313 0
394 815 0
681 752 0
225 236 0
167 679 0
591 694 0
12 156 0
264 572 0
458 463 0
386 857 0
782 937 0
616 966 0
318 976 0
117 174 0
155 788 0
24 178 0
117 982 0
487 527 0
218 272 0
28 652 0
131 1006 0
283 433 0
39 853 0
270 433 0
739 848 0
184 364 0
231 645 0
96 293 0
58 329 0
723 751 0
271 815 0
26 497 0
432 931 0
474 768 0
473 793 0
558 993 0
136 928 0
67 376 0
228 289 0
340 725 0
209 294 0
466 541 0
250 751 0
44 720 0
612 775 0
15 248 0
281 745 0
102 378 0
565 748 0
137 478 0
134 394 0
276 1022 0
96 710 0
16 39 0
824 847 0
177 328 0
912 943 0
466 644 0
292 847 0
171 393 0
730 813 0
425 965 0
767 994 0
290 913 0
195 220 0
322 814 0
489 681 0
366 916 0
554 1000 0
458 784 0
680 835 0
153 675 0
626 884 0
24 629 0
467 587 0
272 919 0
124 188 0
393 850 0
338 985 0
99 902 0
411 568 0
79 456 0
317 534 0
491 787 0
206 956 0
753 1022 0
586 824 0
213 477 0
162 354 0
413 916 0
330 907 0
215 627 0
301 709 0
444 816 0
485 929 0
118 302 0
205 900 0
250 778 0
82 156 0
197 626 0
35 945 0
53 614 0
595 640 0
662 969 0
50 224 0
544 638 0
29 644 0
173 829 0
513 895 0
153 735 0
168 575 0
121 777 0
189 929 0
4 749 0
913 937 0
584 1009 0
187 261 0
110 221 0
117 781 0
146 542 0
638 969 0
361 1014 0
393 656 0
293 293 0
677 852 0
796 892 0
255 286 0
97 563 0
98 579 0
724 742 0
320 522 0
163 450 0
6 893 0
38 479 0
887 936 0
544 986 0
433 571 0
1 614 0
229 255 0
525 918 0
417 985 0
180 189 0
234 768 0
644 986 0
405 629 0
55 973 0
416 948 0
63 765 0
383 809 0
752 757 0
58 196 0
193 774 0
44 949 0
432 454 0
275 415 0
553 986 0
231 411 0
195 829 0
65 631 0
452 634 0
456 757 0
485 612 0
319 816 0
475 713 0
84 342 0
466 612 0
179 886 0
323 731 0
157 1022 0
938 968 0
323 420 0
76 336 0
79 250 0
238 777 0
168 995 0
65 628 0
31 121 0
691 950 0
648 1007 0
438 666 0
871 908 0
63 686 0
841 965 0
261 500 0
212 276 0
270 416 0
508 700 0
201 307 0
666 962 0
579 628 0
559 674 0
521 751 0
218 968 0
622 879 0
297 678 0
246 564 0
60 936 0
259 512 0
490 900 0
335 561 0
646 866 0
168 210 0
392 615 0
597 817 0
477 897 0
261 741 0
110 407 0
613 940 0
917 958 0
505 546 0
418 462 0
92 538 0
655 694 0
53 157 0
251 315 0
897 996 0
10 418 0
136 424 0
680 729 0
363 907 0
453 582 0
103 311 0
45 963 0
453 617 0
416 1005 0
833 1005 0
235 410 0
655 721 0
369 744 0
334 772 0
453 912 0
696 929 0
161 437 0
80 867 0
267 672 0
432 652 0
40 223 0
527 710 0
594 722 0
432 667 0
369 588 0
256 630 0
333 782 0
139 445 0
213 258 0
693 725 0
29 358 0
93 208 0
139 292 0
190 778 0
616 893 0
534 583 0
67 600 0
47 906 0
306 977 0
475 824 0
78 535 0
804 876 0
719 866 0
318 713 0
249 889 0
9 202 0
40 551 0
428 984 0
45 752 0
29 333 0
369 725 0
108 1014 0
468 981 0
372 630 0
19 392 0
111 564 0
383 404 0
611 788 0
321 512 0
28 808 0
450 552 0
129 731 0
425 1000 0
419 775 0
529 637 0
16 789 0
243 747 0
376 385 0
335 832 0
797 1020 0
387 970 0
441 997 0
313 990 0
121 595 0
460 632 0
185 829 0
225 760 0
187 640 0
494 970 0
313 576 0
911 924 0
473 907 0
57 495 0
168 751 0
718 780 0
347 439 0
438 800 0
61 625 0
153 548 0
19 340 0
268 629 0
679 998 0
116 516 0
365 678 0
357 508 0
405 925 0
113 968 0
596 615 0
423 893 0
14 1022 0
323 486 0
626 939 0
505 798 0
685 784 0
138 277 0
172 421 0
326 851 0
99 257 0
422 490 0
172 632 0
209 602 0
172 664 0
168 350 0
377 768 0
121 696 0
43 370 0
55 1005 0
47 903 0
592 676 0
417 948 0
214 760 0
185 705 0
330 801 0
174 334 0
122 716 0
95 880 0
171 731 0
84 1015 0
432 774 0
329 889 0
813 848 0
688 962 0
460 852 0
505 585 0
364 424 0
572 992 0
266 938 0
587 938 0
98 118 0
765 926 0
564 715 0
283 738 0
370 388 0
423 498 0
831 965 0
68 188 0
20 361 0
818 980 0
10 543 0
141 385 0
68 931 0
528 977 0
169 260 0
390 653 0
463 724 0
297 522 0
131 401 0
417 650 0
634 694 0
311 840 0
55 778 0
580 1016 0
749 878 0
21 846 0
641 824 0
32 265 0
246 582 0
287 560 0
364 441 0
188 869 0
142 691 0
379 437 0
518 712 0
334 739 0
542 891 0
188 236 0
491 559 0
625 772 0
791 960 0
365 774 0
245 678 0
82 949 0
767 863 0
631 639 0
476 857 0
291 338 0
604 617 0
42 583 0
833 1014 0
868 954 0
538 694 0
273 879 0
88 262 0
112 395 0
84 996 0
425 984 0
268 709 0
459 476 0
170 272 0
336 901 0
410 787 0
113 876 0
459 989 0
278 486 0
755 761 0
86 944 0
40 605 0
285 823 0
627 635 0
408 550 0
832 990 0
542 852 0
52 280 0
452 577 0
295 416 0
942 990 0
106 854 0
78 949 0
183 493 0
27 445 0
773 1010 0
102 410 0
201 703 0
741 813 0
111 814 0
106 300 0
104 743 0
454 596 0
356 899 0
338 832 0
645 867 0
399 599 0
75 685 0
63 866 0
425 729 0
535 726 0
326 880 0
587 629 0
321 525 0
153 647 0
735 776 0
339 652 0
90 843 0
950 1004 0
37 1008 0
513 587 0
470 626 0
643 882 0
754 783 0
19 770 0
447 603 0
377 678 0
530 616 0
458 748 0
551 974 0
389 927 0
468 777 0
239 386 0
537 959 0
483 1001 0
125 884 0
678 908 0
75 319 0
302 367 0
68 93 0
383 766 0
187 319 0
6 626 0
636 818 0
137 761 0
622 980 0
327 964 0
782 1021 0
173 658 0
150 420 0
143 237 0
214 772 0
550 890 0
496 997 0
219 523 0
347 486 0
169 374 0
771 851 0
145 805 0
280 880 0
491 625 0
334 479 0
318 359 0
631 694 0
313 876 0
245 736 0
176 786 0
532 623 0
112 590 0
88 822 0
229 552 0
250 805 0
52 197 0
554 674 0
223 255 0
348 903 0
327 779 0
528 998 0
159 793 0
210 597 0
86 845 0
135 895 0
587 816 0
730 959 0
42 612 0
417 912 1
135 458 0
474 552 0
718 996 0
231 911 0
557 969 0
398 881 0
251 422 0
163 825 0
133 806 0
234 983 0
786 805 0
293 302 0
182 975 0
602 886 0
283 650 0
157 651 0
620 890 0
166 609 0
520 574 0
66 799 0
132 374 0
505 661 0
380 927 0
87 910 0
767 892 0
846 846 0
564 949 0
212 940 0
392 926 0
190 691 0
110 456 0
548 915 0
535 656 0
518 893 0
474 605 0
122 586 0
688 786 0
80 778 0
57 83 0
114 140 0
462 662 0
150 604 0
599 911 0
777 787 0
30 803 0
140 243 0
134 1019 0
795 945 0
50 456 0
42 150 0
479 801 0
61 631 0
78 93 0
319 760 0
478 772 0
111 795 0
493 822 0
7 649 0
55 306 0
411 754 0
313 692 0
560 819 0
897 986 0
454 499 0
94 302 0
262 792 0
299 545 0
497 989 0
756 957 0
24 978 0
528 902 0
131 718 0
900 932 0
555 850 0
582 994 0
193 540 0
675 999 0
312 424 0
94 461 0
262 555 0
183 498 0
671 778 0
424 685 0
623 750 0
628 923 0
130 841 0
14 568 0
544 832 0
288 513 0
223 780 0
264 408 0
469 925 0
16 558 0
720 1005 0
958 969 0
189 596 0
20 809 0
830 952 0
495 634 0
571 725 0
266 820 0
100 126 0
129 535 0
220 258 0
888 967 0
291 493 0
268 852 0
702 877 0
885 996 0
719 761 0
576 846 0
651 958 0
265 609 0
78 460 0
538 755 0
81 628 0
329 598 0
235 413 0
27 750 0
67 421 0
247 397 0
252 280 0
712 932 0
380 617 0
482 680 0
213 716 0
127 367 0
277 389 0
470 800 0
148 458 0
896 978 0
724 899 0
209 951 0
551 799 0
439 803 0
393 973 0
299 772 0
746 975 0
62 861 0
720 936 0
414 680 0
206 211 0
691 1016 0
164 446 0
744 905 0
365 983 0
25 582 0
22 420 0
853 902 0
729 778 0
332 373 0
475 706 0
267 501 0
119 484 0
374 873 0
260 460 0
100 446 0
476 937 0
253 319 0
686 1022 0
97 579 0
361 462 0
661 779 0
189 950 0
379 466 0
1008 1020 0
536 757 0
213 496 0
30 125 0
58 632 0
478 485 0
181 382 0
267 811 0
438 696 0
171 822 0
425 826 0
364 620 0
377 761 0
265 530 0
460 507 0
365 832 0
566 644 0
532 1002 0
26 760 0
11 184 0
736 959 0
506 635 0
786 928 0
390 740 0
655 807 0
349 670 0
370 804 0
100 748 0
77 393 0
742 792 0
650 975 0
505 835 0
767 867 0
65 521 0
120 625 0
313 983 0
213 627 0
486 668 0
72 578 0
11 424 0
139 295 0
552 613 0
424 985 0
34 96 0
183 261 0
465 729 0
263 788 0
143 906 0
81 506 0
494 833 0
84 883 0
414 543 0
142 1017 0
10 205 0
354 748 0
43 379 0
575 616 0
523 829 0
455 908 0
433 700 0
335 925 0
826 1011 0
707 868 0
685 991 0
99 969 0
324 965 0
483 768 0
952 954 0
777 788 0
215 883 0
187 474 0
598 858 0
165 246 0
227 863 0
5 342 0
329 992 0
405 435 0
463 1019 0
702 975 0
40 318 0
20 227 0
122 793 0
25 295 0
37 562 0
6 79 0
194 303 0
399 581 0
77 1002 0
118 136 0
700 824 0
553 635 0
501 757 0
270 934 0
259 510 0
479 571 0
78 503 0
55 336 0
195 388 0
110 238 0
573 850 0
420 838 0
893 996 0
19 579 0
811 845 0
280 704 0
184 278 0
458 974 0
425 983 0
116 400 0
655 889 0
91 536 0
607 678 0
152 256 0
83 568 0
17 249 0
563 607 0
43 972 0
806 1010 0
379 600 0
109 235 0
586 1015 0
114 509 0
421 602 0
6 966 0
48 410 0
152 160 0
532 892 0
99 187 0
279 371 0
676 935 0
423 956 0
159 983 0
336 859 0
853 903 0
579 862 0
223 575 0
289 371 0
587 951 0
828 896 0
872 921 0
578 707 0
191 900 0
128 371 0
274 443 0
639 970 0
377 699 0
70 606 0
160 648 0
152 411 0
207 277 0
370 710 0
249 869 0
289 765 0
17 701 0
493 963 0
44 924 0
427 667 0
16 667 0
231 813 0
543 636 0
762 810 0
274 730 0
158 289 0
228 570 0
571 592 0
344 532 0
268 572 0
729 762 0
649 827 0
162 621 0
379 525 0
145 858 0
312 766 0
666 869 0
231 963 0
593 594 0
479 927 0
140 537 0
707 989 0
219 379 0
485 893 0
457 836 0
623 746 0
411 966 0
16 318 0
698 798 0
226 724 0
502 923 0
734 975 0
313 781 0
125 955 0
154 332 0
99 160 0
81 742 0
194 221 0
48 415 0
256 1003 0
334 892 0
411 590 0
305 596 0
467 1012 0
29 766 0
436 606 0
758 898 0
140 724 0
210 371 0
124 640 0
705 749 0
641 649 0
92 625 0
523 890 0
548 715 0
33 644 0
214 757 0
20 725 0
480 716 0
191 486 0
