576460752303423488 10000
669407314662365932 798485374300364626 0
615400210360426679 641065935200602910 0
877105497351886254 1029890975543398395 0
428692708158454220 484786224456011617 0
530191313497308261 748842459423746759 0
166983461418569406 777677915639057168 0
195751045539010848 637570179727474757 0
337134552095558784 717843257651078917 0
303695750626303377 550989941421207314 0
899766754780121709 1045035563465263590 0
246197315730006099 847097326218490766 0
393927964162961625 1063047477456801425 0
548432974015730730 979759834362387859 0
571660647146641365 756646881778229843 0
273340901209073465 642729607485963835 0
783105998474605110 1046829045928736438 0
484084570542682685 631127839580857794 0
287831032036586307 942796507347310896 0
766907374455834778 934906838130974817 0
51002840384403419 699138010448144035 0
48130256971686361 638734438247578054 0
5937540830950935 1126155139962329321 0
198005980212563577 388552853500663129 0
85514857419051000 965572606531457304 0
248362577085156260 566230060391286660 0
25105082049434698 1076543241489634233 0
168612650786882550 592764177359544796 0
32932839866523108 816579346494817869 0
310634454936450842 883213150270306458 0
12003121606292304 1075552375803661528 0
154441233665011192 264152624495508315 0
548355456051406299 858653303086778345 0
485890334228986592 926924758940721665 0
51756570838025986 887044048983120841 0
36745294059483225 712609550961722070 0
928802046952991993 994518756130113880 0
66539553768562565 565855686307299652 0
510532792144021331 718739000723985972 0
97673018235169293 685124887014049971 0
276531916332712792 656506352477554041 0
166143840672882720 695037962930494430 0
107901768258740237 237171581687251097 0
436086824608864460 608315360249219352 0
371540204000609 918618331412122958 0
539030199878459669 676330343432628367 0
597367246985558915 1144727006926152537 0
66127261037594037 1051460487520280379 0
416311262306310204 810098365556718541 0
745170097627083979 937158619585718919 0
40629767705302104 276377507830012164 0
630248631368901923 926669942592505253 0
163999363780709233 1091444296604242882 0
649277205439811029 822836548001668931 0
455646754367110321 542499158348113728 0
203389113234283688 798205161749917705 0
307646080972108725 1014272154674521472 0
302376192021648071 949644479402232538 0
476952830216446763 1128994821181282711 0
522758750700478842 720665888757648669 0
36840976394798946 68664251892204076 0
275462909538654777 990652449276664778 0
342546728606443521 817314340903881884 0
872770104632649759 1001830420712994486 0
661578516464381806 777900582139337405 0
265150823652946140 911057971206391025 0
296211449711782792 1125760805585026845 0
819128266920179460 1062013050865991475 0
234069239342719514 304094651081229694 0
186724143299552505 356754184993641006 0
869821575699583085 879586373608222787 0
644435950010452838 692111501520170175 0
553249293759019474 1062346189202130672 0
548317516519082457 627387599877276868 0
152940919237349725 1009690412759214471 0
377638986925106003 584233627164217122 0
207912165980234006 1043018894094779922 0
364537742474553199 671353980959130594 0
814718498113259874 1122361763421836948 0
902016433610675270 1028099780343089460 0
1060332785774107077 1075934666586432766 0
773765720922102910 916060424400968285 0
29661857259856490 925485885911545547 0
65516193141380828 156870043730355512 0
380015327755226472 405757110482358437 0
703938186227740711 990595460499227958 0
199347015001773443 973017106126748867 0
976918274717373577 1148166349318055699 0
200496964779846521 959157199846245001 0
270182105921993167 1093765098180946839 0
275539109788704469 336203984981801634 0
172065905492528408 816188643082929879 0
245384592487654340 995252475667899980 0
669199851390223439 1020831648163896263 0
523339003848012774 1093105759448320910 0
661900010311222641 1124360056544453111 0
232686400048905407 825018771257746307 0
312120058198343152 638062587516582678 0
422761651616292954 810720452437727002 0
241033375685968979 1078101938974613125 0
321278478223227809 779011175020991849 0
616543589806428035 1138554095009582788 0
967966543299918653 1031893100334971906 0
491404378900469333 880997326194837318 0
603225116994585067 968026740589415797 0
412518876139690558 526536571704041030 0
11738290785746902 533368063967876915 0
906384995807147331 966636433345807438 0
680799772649665194 716998039815278111 0
781515221116868649 782482287678075556 0
412816613392976665 939225233590707816 0
177458794959008682 453280756763725672 0
130310375140475978 400836013797988577 0
998378604319808358 1147149440361461591 0
153265390681272695 254336046076367477 0
174338252982706131 715455540547203356 0
47098608870870982 948224033175174993 0
503100128365839994 716199913764348400 0
470133531771258287 603405325963724898 0
635862711944867584 762913662074615191 0
228031729157691714 764494716058942002 0
329464197080684124 849479924708771868 0
508115942184438124 636108418195663004 0
415306409345152483 937201362448290797 0
655375823441827009 1081423765721941253 0
387704395375538862 693599901238570827 0
133391182057560450 605829516882950956 0
306435640724544222 371878767297354779 0
646083775114053149 1077691982224383458 0
186829144716222294 209717528451627823 0
219787474380732263 906947840247629252 0
390461494299574693 1112913755777805138 0
652124261460457456 914876951801507510 0
1104453935311170386 1141529765941616368 0
77447623749933338 237166251176434719 0
521069424006364368 1130753621476645442 0
323257437662640905 702882107284106663 0
243423571866771031 968268407742353253 0
81224606016330651 387687749040393586 0
143922268152200499 852322457980775936 0
233646472581641843 747608317750635800 0
302877026521208675 451042922213065909 0
775132365023448182 1092699797766093570 0
111066702951940762 1024906444167464723 0
342273927774235588 859584385139914626 0
145404372234486626 211020418071520129 0
26101480562518070 730796870956677473 0
84077503010947589 695993119108602710 0
182443696956548222 717862535797686727 0
1016787721749140544 1030633036383315464 0
681769577729219006 871962676846735740 0
245653456393084306 496466489508699649 0
185993001092259601 802690386219802238 0
72141016068907643 555489034062010962 0
856087118246683283 1113214668080879614 0
283248114232113529 1041809913873959611 0
231674491179855732 962027887550070059 0
95440284605269688 240149035227654381 0
192474038119101559 500857736997794782 0
511622667082431685 879858920009303254 0
266871125771647299 1058176316745060388 0
489751711746562720 1039364082118161330 0
478283079946076855 720454328411204878 0
729905634964311920 767420070144489775 0
494794747802269962 509818330808410978 0
133837706566555503 1132170055149737871 0
434414211073403872 926430394964509364 0
823266832358860730 1114333796107317469 0
283023571759395229 1104436140807245571 0
455966549491519286 482541393937093383 0
559799682468989130 685457635829783610 0
463777255689345272 1077074777594831467 0
236890814424169484 639202405425514352 0
107372920613887900 173627395929453449 0
55711753342093394 257679770635586945 0
26819015325320570 716347839063367645 0
381729614440148313 659297607410456489 0
414304340392444043 467123683035260626 0
394488934099675287 1017067281476337046 0
248505631462053343 694826060866502508 0
301857560793767327 612319413478980102 0
966013437499790194 1008654016639454068 0
307257837102041619 555793941475849151 0
423083246934008068 941039700055249818 0
643053690839162606 989597489916100972 0
485808203228749883 786244376957916219 0
807673478464007854 821158159011706961 0
449035122535123434 1113201656220036419 0
45470560922672686 706941453117118585 0
84883371280667671 814223832173472003 0
223268547655285920 962812866677617096 0
696620674624836062 891845278379256166 0
705437718768444813 962696640101326581 0
163378155010751014 1056341899381673540 0
492311144744808201 974243860363596867 0
206608600510135515 816494096569871603 0
430840321178542322 886993121715406194 0
60581064986458700 1004983451121976893 0
768768757964395922 958625231608218066 0
132899165806519416 284490484314583470 0
18283610382153722 37052139817145153 1
186987079593709494 797068879850109521 0
452142606617546286 491539875750080705 0
829133584912628360 925178388599481232 0
420650112104759541 1060198573535400867 0
549987118739916119 956466689437146786 0
282730758030202130 288692378882964365 0
374723899260852528 708535338925060310 0
119353972127275783 1029411099650513760 0
456243167638984522 663608739883233480 0
201617847092106408 633844864595931399 0
355949778178513423 714781011339498163 0
104415126040906256 1013833028247555351 0
956534665997377058 1129030739327036475 0
494114760005182511 496603707424814495 0
327779032915034607 553267328448233922 0
923204354700278484 1072747265742484726 0
277551127469871506 839990352242026453 0
73146531876941558 96851829677177948 0
97047206020660609 255560805820012833 0
519459962615888402 846509811650376131 0
20791823579591918 712626534143576426 0
518939773081634064 677375990118077911 0
205599828662563833 1042348158815675396 0
166279687626944531 818638789274294573 0
321227047898236954 676810358847845549 0
533958244278857134 756896830186913299 0
457961296744603379 579973168682329505 0
337560987838173598 571134878254622429 0
4179648446785883 550323912580827518 0
60926425147668526 816600197038336884 0
125025577121860012 1072675540255324692 0
556806747364606445 818760824023775901 0
447189720324986417 803054450475287271 0
818415554344895813 914715117963093362 0
516898967584928621 746421588500386799 0
134881007075010341 853537853101548474 0
621149235750615029 820995009508952757 0
718967564516419738 753749769967239985 0
117529158990678829 509258706850783374 0
729698841288041623 914826181548328674 0
401972262192801527 709273615816218142 0
248556265704826296 334544532703628889 0
304916572960064481 918926180687221738 0
849014639068169466 989138688104551392 0
530411450350727769 1034835306513169975 0
597235573203571153 726763106007499123 0
945190207544738393 1018125660440664698 0
546905105981297857 919579290808126248 0
179915693149652768 773861304605145214 0
335757345087862316 538939491586245987 0
309541182820161844 801416787100171648 0
945247700329389398 1124761716884153052 0
299648424731840174 356842844457572528 0
744182949666062427 1112544580787429741 0
434950801045331239 500251207598190231 0
644162773761999292 782376542247750125 0
103682187752241702 606843270203680088 0
362513211001686776 742773989423043111 0
376022454846066987 475835211578129329 0
188469364870633899 829158240061992207 0
134033117007098605 356243161406605064 0
135888496943068588 436580316009107857 0
501993277405020922 543311262532899435 0
272031957790351263 803159351267436764 0
372648895442459337 880148198487320747 0
175071950109303690 1059963034790672611 0
553548665495050023 1096713258343420924 0
747480670222993842 979651082321137816 0
443628622535518637 953866817899100516 0
194871317624091838 636505506614109860 0
384102994248787974 640854497450022531 0
140450880662913748 950189745376531805 0
44330334150051801 608760545778725517 0
453657315208427445 810666067816443307 0
150156945783708505 1108045814741331713 0
7193546808727347 754349022030051705 0
249840418474679744 331913853287933901 0
422312424006793514 1108195420504581356 0
492583606623637441 890183909438710837 0
672237448639860406 805671868833814007 0
444259226980030216 1028226853879243805 0
693358516316026814 919262561066161149 0
463902266107640845 961638610806452013 0
809945633749286192 902193758723123838 0
623097463363089380 837301262135851091 0
20884806297204144 91902831500788077 0
251144544257248042 974490882263318369 0
75748961278684287 340733723623428912 0
95662431372529172 154141273344857689 0
141923134457358563 545178197808947835 0
1188828229535133 1008832327142207766 0
86200905743242572 449101858294443992 0
645430082725647600 1103123422092391658 0
186865238812192796 649318086212240938 0
1216163621637716 338766055324037307 0
703328430940837053 1123591191662972503 0
253872010908578755 443844299010410846 0
225867716714859257 944362342805404947 0
555208197005637169 709853410400438095 0
175840253958496089 185072711763171206 0
801357064490306483 989987284029779357 0
825302389912177592 960582594482227128 0
851489337109619083 1070004051548001486 0
692760611104235758 987712050813292463 0
80914635843628004 949267009679525914 0
381142627190102743 433828488193241791 0
267407109487193418 1132359938050345763 0
645537911217264089 939455862155484376 0
186708221242519228 675793861110058659 0
306841359991946956 674908370511835020 0
154039910578547085 811362150376756124 0
550050870692521833 924370169815714491 0
583927867589030084 954132277825122087 0
503097850040679619 679234680626549524 0
106010490992489407 446058247725683866 0
47546892426425174 633778239458517774 0
161043569754108876 867970470433049869 0
392259670014908380 436161407585761021 0
263930616028679348 711475899341798319 0
113752442096899847 336661045029175913 0
535765232785207532 748270556710899394 0
971194960261785985 1068256554942447888 0
104355505010507331 306026732146816973 0
129404569376553833 1061384586674334810 0
629941944203100513 658058371810645292 0
9559352553462603 522270748810152300 0
554884763272976032 790262256057900581 0
362219310768984127 781246579359019039 0
567931068408610975 642731673680591216 0
506741715780191242 511142133463571857 0
158188358831039239 255144893367242579 0
76743150012544358 1071139801497739075 0
631120219823059161 944360132230858870 0
118295767259930056 575134284516420114 0
28276461719830307 347904043150870543 0
839966673479333251 904452647634694956 0
149287651157116197 830113767558486203 0
185296001642217296 652644630713753970 0
713462396024014144 954989777400811728 0
249294211448099545 506121116326617091 0
686015023592416038 973035391181285583 0
633876404275704917 1001543780200006576 0
392680994745259103 857635646047115265 0
836711216428526271 956341661473083771 0
534422734841667361 535436073458549470 0
445291063804205612 595351263966257579 0
391347522983751613 751746024786670147 0
659220921182921156 825128875564736114 0
793130284605969959 1038870585866748694 0
68962749372237484 1152603803278071375 0
492790173587765008 863859471065989675 0
612183995363726708 990001910597039968 0
246505268720127964 669355972844672347 0
183544769951924190 560939869436112585 0
712664628537835982 779188781874363686 0
238546967289467940 971932998071832158 0
336210156057209285 460977146094643779 0
548110371902448555 848881201103971057 0
4191527583004180 709661031414428791 0
175037161552964960 1002339856711952109 0
255320385780906937 893489502974309010 0
1001891178705321297 1048831655917346751 0
314472348668849690 465445546688090034 0
385848980226651322 1142989264865555165 0
107326950999730898 1009622075301194821 0
97400416460733145 291102007527289308 0
162987606393336393 501708697243169476 0
340836099393284321 597226883507407749 0
268128977491314076 456818230053807736 0
289322281561287942 1125715517628376523 0
7513164456418192 141239570338921394 0
738175234840421630 1143389671013703738 0
131985609664818427 191580765166827602 1
219227642485928783 322189714888358855 0
310026735899315971 603217313230333614 0
139138080053743825 642234918922167851 0
39532364753622069 426216781912760625 0
193396836120552640 1073989159660822271 0
31970363679244952 569125694143949207 0
411064652021688957 840759840745041595 0
391416377158445126 733564007185891629 0
814579386499543018 1002351434156828065 0
851149300071375013 971100720619581569 0
956044351701096007 1144259855753328543 0
526930243065916645 955298009405348897 0
439132673743788726 1088648047481598195 0
577435033607963715 1009956074316316967 0
603034733035941568 1056127311075392175 0
577353740067402932 929090047567839636 0
209132542203044049 340550275983011603 0
168156231554957586 273391283112416059 0
224549913415548445 1002493717951960259 0
148777188068315453 640213413672451220 0
82154922679897143 911808867813270067 0
288088471960528268 1105570244045663789 0
23247827215098970 750914891496947535 0
684891731278379942 936699641980766982 0
566050123021288715 969933242445426917 0
394274268980833918 625739182044321148 0
217094713956449279 601536261309205451 0
276403349408461646 1125465720303771455 0
641982956917596618 1041455499791709693 0
125849547946172524 357881648858550148 0
404369117305065467 918161602663353784 0
352409621867052619 603325562632175404 0
91802014851666033 702793986209380128 0
870941289974588012 1083758244966886026 0
199149647750602480 939403044263720827 0
258990047364229362 919576393473647904 0
254891108294914964 886993139495610362 0
431140842504129460 447177704022314803 0
39861925233323898 345237611390854636 0
792886316070043681 1109399267515262278 0
176676371886175628 1081165477812254452 0
723477795219221248 1111748164728314134 0
60953582706522854 1149272854005175728 0
179404811835689478 575156087124088099 0
474734690417102668 1066256455489955408 0
162069848948893644 255915596763665818 0
400718922066452002 851150205709275750 0
71446781546789211 81185774052653054 0
11125230079545781 277059189325062888 0
651268524873088128 873738825159764395 0
49685214090484641 569318652488209537 0
56669442095857161 541645343617420945 0
376212647803051372 601855405362326597 0
521017356534673526 988687383595038661 0
661013472148669876 1052196369928058682 0
133095673997092180 965722872143550139 0
27521137912320511 874241663394743725 0
556924840105800622 569464750616863821 0
840082388297072704 1122609407114073752 0
112706463231983938 908138330878116880 0
510715714150184821 1054354967567494194 0
947121499488677560 1128063565048931709 0
524918863905764390 921409881981303874 0
1898497293352800 1142264432378628364 0
42565327988918376 539447850047630611 0
351714965018085801 701354487821196456 0
417123040146724725 851332090297317135 0
773827667993913437 907061273752795041 0
228984635442711904 643340577782000112 0
237551815275927422 745223193632180907 0
82549351861490372 744332893645428216 0
812637161799662623 1131569838813545745 0
424973269851413573 1069422425674447262 0
361994928880856444 1083194698766194836 0
381534268325615530 582212465802539351 0
176143425214444106 409526980027853117 0
318845584395251344 995747281482133986 0
758914156058915618 1063128366022830023 0
45352827148674936 343754320576169039 0
377584668302820245 707241015831098783 0
264079551460400339 332973083978189791 0
498410808085934643 581619736757854669 0
58319116945005959 379006495811437197 0
680389984438927905 1130240221077626013 0
797253741680911205 941654988778930050 0
317948992923625136 868022646389835922 0
396713818534504686 537756121102122599 0
894267473320094177 961334180960403807 0
140062073882521612 1012509963011937709 0
81665714704551637 308319375905785381 0
108488956188667222 975362412717238327 0
201717019290986004 607531203310539331 0
238053848866900170 952100189314802093 0
188731883526454494 471375763864189728 0
351344926828352145 478725070424219300 0
61342301928454898 551945499036073784 0
750002647799976340 1079836884501551932 0
651322212538799959 1018964895344025181 0
685589234182044478 935114357352011781 0
64655872088903107 282685729489801600 0
93982577911265004 925321119711876102 0
424922741271371142 588553741550934125 0
11525172497102426 861564945828909286 0
208728478006685394 1102254008202363367 0
532603480632450583 909784620228372378 0
215805333069998906 496080951592443873 0
39045580937461289 931802965736828132 0
66014435288147366 502672465927097487 0
845855270691953272 1029729453719233985 0
47642578924347120 449144500554134284 0
140348079833369582 440045308088255297 0
845593638670249877 1007192047681327672 0
208469718861446594 668031938582454904 0
133194738509568900 855155148734281320 0
112850789570608252 528451967170681389 0
417076459942735187 821299233217088202 0
281358727254803993 1065794264917420006 0
234382564676511868 472298417255412817 0
417537399743837916 473708489624068111 0
700918766323514609 1148641715751619393 0
235567555653998363 820583438057348386 0
917668339575892211 1056419959917594129 0
70140009023459891 762445820424676795 0
50113355924826215 1125810614279944007 0
121082095785146316 199656711158687840 0
440386222328404109 1128899121737643716 0
620390136133263759 1133560142816588461 0
859736596661728217 940104270021808852 0
440086007649432743 1116362009235696865 0
911773442141965468 1034383509966037643 0
794137447414386040 1014240289608010558 0
721229153939035734 1074435177186961786 0
49066353503717029 717372549943296989 0
128912611169641292 302136119934576390 0
685196480355969200 828722664252783665 0
690896969989630130 1075439464944058209 0
396146647146251509 622393225239816946 0
324903626845705450 1109672921070252610 0
390148591092645776 911859767449922352 0
418068071571633663 501295068650004793 0
882273873480831958 982909785450771719 0
306000334463179502 715466999530797994 0
127555061561938370 281476263804566783 0
316773666802493417 384181674265073488 0
244976705569600677 273887710718925451 0
732962323111069904 823601865926478612 0
214781054891612788 427134854193032570 0
96031991809471166 976381935771228679 0
504479392734365557 891929395724851092 0
160685806568055476 998135156603339327 0
561912008179678479 692829945200296603 0
162834921781558134 867196794488458109 0
819315453603949374 1003001064625368046 0
898847537822598156 947513744773256715 0
80814052824718024 1068516184979101496 0
429958716073084320 704767908667107757 0
383138766542825074 849871014250795616 0
837837787116823456 1019176584782965394 0
667820053083737811 886518835780959880 0
14506762790136853 38506537253942763 0
226367662258926593 292957519626998692 0
238655851958349421 800766994215966769 0
448050005973864376 736424354345419541 0
302738667307551945 1019533075316304084 0
854821340996029306 1100778380171959944 0
313930570370099907 626105487746377837 0
503542534341144422 742154472851605081 0
784327113465950157 805005925895580529 0
650821510325129282 1066136053198452809 0
941064750590355096 1022824872547649456 0
23331668156661954 735481799634926432 0
822591719115495155 1077022091251378053 0
117143794572135985 303984667149770819 0
158354348226636071 981638852482462606 0
235193896689912575 485063426023592842 0
659997319498768540 1096607108866278620 0
64357132278883654 573617633364165692 0
161687973837976115 777989571628440487 0
417965106035366266 613249609952972383 0
659149271765479913 728892377834921685 0
867122616122436049 947955518014554151 0
657424236385448903 892418384847259598 0
198945650523738605 444500314777240487 0
946963761771687053 967565982930726632 0
44129537889990191 717764529221446741 0
28164289022812704 856351287153715226 0
375512349111118178 618348480210619989 0
379280090753462085 807544511277870069 0
309124578427745982 914171866635432344 0
441988867094594482 811866141187122402 0
127313641476085816 1143376307398359163 0
463634829125884522 1041104819104966069 0
730465712353693843 755223195812709033 0
944402667553522007 1065669161113087690 0
844251962441556991 879959150417645969 0
770537205015837100 849077717779151623 0
218746969058959503 221246483442498771 0
618638606468642297 682115871614865056 0
40279348794111728 65829024520271555 0
103103027211451425 659420028499608074 0
531594670529274271 889392066728927728 0
465250970439794401 771797604040979846 0
141720405471469792 767466850488234577 0
39468624269337379 895743066322581732 0
471036798839586345 741868237814638290 0
722376873616821143 838392126826056907 0
675342267802626261 1063594645389822360 0
809711383959493536 961521050441583829 0
72531342872020596 1114332424030854360 0
724339077636484559 757828544989775378 0
736092706085965546 1116842831078562689 0
880659715849102249 993712258014188638 0
672688203491856076 770129605147849730 0
211229577503943470 325812593241680279 0
231289326357770413 427065264943717365 0
40492232154247290 901343143085459795 0
175449857540806612 911100646614266475 0
75230830117072441 765856124843328804 0
333694142779306873 893904636160952731 0
530003585759394321 1061314220825566561 0
415408225790957592 839576078531955387 0
540266235051710722 1049904611085056395 0
203341727778467976 254053845403853222 0
781546759601173086 959103305484493478 0
34102719335377618 551474394070994275 0
297456348491030510 569123468738723771 0
782064521038507090 901893745574135980 0
910978760142749419 912448391021343280 0
648395866662463986 1000210225066438337 0
567413586766924717 797103458067760867 0
355059393373237111 1048517731570733414 0
500841284444534821 1047563253718551739 0
149433174375725301 594847049114377228 0
630938487781871724 1029235563088444714 0
54194684579559016 845047706179546496 0
247128982844274952 1015570024589535961 0
578443317142384552 910548839016411316 0
132668373055702076 635878401060043101 0
414663122093170578 925519364965637868 0
230734762567639356 842588107568519938 0
533924194224368155 1000296250756941413 0
83982121754507791 987092190226448355 0
997214516902461714 1028826231659086487 0
391326052653368168 866547484290528033 0
984356327838488715 1081408336449357068 0
670973437493970467 944734253595975264 0
796668961940777809 1051079139879153042 0
608688232428984642 1121904866869132457 0
212573600393868000 743466205327675271 0
60993181393902183 247216970930106156 0
784537443454802722 946769016884943606 0
765790433184365577 1022986505427524574 0
247209971545506906 523158087760287698 0
622009417368282504 985972630790363772 0
375331296818412772 843679888357296367 0
407791432590471102 956719134069548268 0
678857555632204832 1044509041905745535 0
179541681074557758 797888760044172801 0
379185539099540065 410199932027161260 0
629574457055672398 918374721205741186 0
123188385038510880 286887622119154898 0
490146071125922181 1007026980325056395 0
83007663566213751 681504439303901368 0
25960321097651218 969472767078059855 0
581551841687609490 719864028221542482 0
528576374734644074 1085718199241558630 0
373334813047282070 1115171304116996265 0
318889198218461358 657743907877095768 0
254681038090263017 469091620980406982 0
618977611747437365 746516906879735074 0
497640362768211693 892781289257195470 0
726126907539223582 1112834058834796728 0
13414616153612867 1027437872114459347 0
836898936538261914 946012163469585012 0
132806685386389216 941294265837842619 0
603227912442921233 734367957596831565 0
252320995475887421 670224841472579847 0
149967494266278751 863475888786623328 0
365521229955652209 459365374989554641 0
682119740244523762 1138594073583937762 0
1023064924423596379 1102049458713269665 0
111566085204434598 947121053918405163 0
375789173276918358 452837476607235199 0
211918659871614774 765785525523933568 0
189761040551462309 383194387197248210 0
488055144254388678 508135454989200200 0
811971951040467903 1057215251588008943 0
914436496202296977 1048561306738214039 0
24367475305140135 988965215787978431 0
105282357202148185 860156837574641032 0
362070359095484686 449852163107584194 0
424811126814166524 1037578824536892362 0
316850723248093090 811969556277313392 0
945055018779804138 1057592292736143923 0
693522807141499327 1004224559405729518 0
310544813808654299 427309803258754511 0
695035449364085166 977635838586458494 0
30348765282506097 613144478430016421 0
235758156534230504 778936803883734112 0
686819680091675610 989678058395477657 0
88266158556224452 1105728138060880428 0
62606913383732326 208756466328567869 0
106524976038458750 146882394869766569 0
234577509496991432 363266435054417772 0
276252035124117739 512816546919552040 0
100079031634800512 1136674695371703991 0
313618538309567050 541058749218850786 0
91338517789167439 552762540614761005 0
537754198106743369 1119278806528460435 0
333408970748459871 615357865894378551 0
110633675353130145 1110130629663554615 0
276981374578931243 1043304751958106451 0
50063409129577794 93628806289266357 0
591959751289479195 1112959100553866491 0
547756409292831 473681604561750803 0
104165662286556563 892671371256842295 0
233604991687651482 864479843449629454 0
327671763246025055 639369290447481927 0
966097568671146726 1152718277610041530 0
71393532256297688 846158715401732496 0
591314251626852439 599853806062180175 0
275130190075449489 773691565242026496 0
642437313867945402 891096725266239861 0
538156506962343244 1023387888407783615 0
273452394811143758 794220485289397200 0
105628600417025964 135007770606497787 0
58259861309867519 1124763571639410516 0
36410544666079809 618226533797922179 0
360301294084706522 1078947785374041864 0
57825529166770133 1126464486650913671 0
796408074309284511 938374973498869091 0
400971323286150808 571741967779553936 0
625353819968084045 1012347567587041223 0
963369414603032469 1018715591051945705 0
562431088311966194 874698212895056324 0
357171965740522793 1134706310221334320 0
811679226424875037 1041616868504370278 0
42968554307732325 45261420520132865 0
515658399443072344 1008437710384097809 0
81099848442687532 699432171729655230 0
163233297067738696 896511838196087572 0
211533541277718540 772664225929677527 0
183967943953659521 241544293541203478 0
225995749020344408 950198293315126440 0
250332256723313877 823886485857136780 0
62886459852765022 518322480577080079 0
226188324769974249 839476661826148176 0
518727397330139651 618274082940813595 0
235711364588626579 447831835351328559 0
58631137083992690 162264135497694023 0
395869610245918037 950779250404771961 0
16772420973100176 34517134075142123 0
195868890450801282 465359556251510720 0
498321409884870925 813490302039281968 0
317162674574959451 1006017631820709357 0
82019926602723378 507312681677645674 0
599466611455286256 701172365071599914 0
521953198031760338 1057409616190884855 0
220469721111486450 403271839828102444 0
